COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,DATE
Mexico,Baja California Norte,,924.0,188.1,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,87.0,787.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,1047.0,354.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,599.0,904.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,813.0,37.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,61.0,1123.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,631.0,1068.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,228.0,581.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,1048.0,820.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,371.0,94.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,935.0,669.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,63.0,441.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,1025.0,922.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,688.6,132.0,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,1037.3,433.4,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,70.4,137.5,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,482.9,750.2,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,1057.1,29.7,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,452.1,1037.3,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,440.0,697.4,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,387.2,680.9,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,1122.0,1042.8,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,519.2,190.3,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,578.6,520.3,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,1039.5,553.3,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,747.0,476.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,530.0,1061.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,814.0,644.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,250.0,1106.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,342.0,726.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,63.0,603.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,740.0,913.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,592.0,424.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,165.0,744.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,264.0,725.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,660.0,676.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,904.0,1082.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,385.0,774.4,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,551.1,343.2,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,17.6,896.5,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,561.0,1016.4,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,57.2,729.3,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,278.3,734.8,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,863.5,880.0,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,353.1,603.9,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,127.6,573.1,OFFICE,CHAIR,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,523.6,1190.2,OFFICE,CHAIR,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,26.4,209.0,OFFICE,CHAIR,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,316.8,896.5,OFFICE,CHAIR,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,575.0,166.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,580.0,927.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,478.0,910.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,667.0,233.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,225.0,383.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,789.0,934.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,593.0,192.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,745.0,629.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,150.0,906.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,370.0,1005.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,624.0,85.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,440.0,357.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,928.4,972.4,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,543.4,882.2,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,55.0,1188.0,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,436.7,1149.5,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,499.4,286.0,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,1013.1,693.0,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,100.1,904.2,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,370.7,215.6,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,861.3,861.3,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,279.4,902.0,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,1009.8,470.8,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,176.0,51.7,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,437.0,108.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,72.0,884.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,576.0,288.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,1036.0,471.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,232.0,1031.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,794.0,102.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,1035.0,674.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,868.0,366.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,799.0,275.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,55.0,1083.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,43.0,17.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,266.0,896.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,628.1,275.0,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,971.3,633.6,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,511.5,1129.7,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,485.1,850.3,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,468.6,808.5,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,205.7,157.3,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,1064.8,3.3,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,826.1,752.4,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,731.5,398.2,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,970.2,635.8,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,531.3,266.2,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,135.3,322.3,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,196.0,868.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,303.0,487.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,635.0,613.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,808.0,325.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,882.0,108.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,1014.0,93.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,433.0,486.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,527.0,781.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,130.0,721.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,972.0,960.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,430.0,694.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,978.0,766.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,282.7,774.4,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,602.8,1221.0,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,350.9,860.2,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,992.2,375.1,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,1017.5,1073.6,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,686.4,711.7,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,398.2,316.8,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,647.9,75.9,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,286.0,1042.8,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,955.9,409.2,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,762.3,1048.3,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,387.2,947.1,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,159.0,213.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,191.0,937.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,236.0,807.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,41.0,618.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,786.0,137.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,494.0,128.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,997.0,258.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,506.0,517.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,77.0,921.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,261.0,544.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,958.0,481.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,268.0,372.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,257.4,938.3,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,411.4,1037.3,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,617.1,245.3,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,867.9,431.2,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,908.6,112.2,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,31.9,1008.7,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,974.6,546.7,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,246.4,1056.0,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,698.5,198.0,OFFICE,CHAIR,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,379.5,23.1,OFFICE,CHAIR,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,580.8,792.0,OFFICE,CHAIR,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,419.1,570.9,OFFICE,CHAIR,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,992.0,565.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,466.0,675.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,718.0,505.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,968.0,2.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,790.0,1023.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,622.0,512.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,688.0,802.0,OFFICE,DESK,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,91.0,717.0,OFFICE,DESK,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,11.0,681.0,OFFICE,DESK,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,814.0,1076.0,OFFICE,DESK,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,350.0,1084.0,OFFICE,DESK,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,178.0,1034.0,OFFICE,DESK,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,1.1,237.6,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,103.4,696.3,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,845.9,869.0,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,1108.8,1217.7,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,259.6,478.5,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,187.0,1034.0,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,281.6,1162.7,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,529.1,567.6,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,16.5,42.9,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,371.8,1032.9,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,127.6,1048.3,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,798.6,766.7,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,916.0,340.0,FURNITURE,SOFA,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,516.0,690.0,FURNITURE,SOFA,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,81.0,185.0,FURNITURE,SOFA,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,232.0,1054.0,FURNITURE,SOFA,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,713.0,340.0,FURNITURE,SOFA,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,773.0,656.0,FURNITURE,SOFA,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,510.0,353.0,FURNITURE,SOFA,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,1033.0,388.0,FURNITURE,SOFA,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,222.0,318.0,FURNITURE,SOFA,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,100.0,818.0,FURNITURE,SOFA,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,990.0,8.0,FURNITURE,SOFA,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,632.0,88.0,FURNITURE,SOFA,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,227.7,709.5,FURNITURE,SOFA,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,729.3,1207.8,FURNITURE,SOFA,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,886.6,895.4,FURNITURE,SOFA,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,393.8,878.9,FURNITURE,SOFA,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,1112.1,1058.2,FURNITURE,SOFA,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,136.4,572.0,FURNITURE,SOFA,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,1169.3,1005.4,FURNITURE,SOFA,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,1090.1,947.1,FURNITURE,SOFA,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,1128.6,630.3,FURNITURE,SOFA,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,687.5,1249.6,FURNITURE,SOFA,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,212.3,1015.3,FURNITURE,SOFA,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,517.0,1137.4,FURNITURE,SOFA,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,1.0,699.0,FURNITURE,BED,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,218.0,272.0,FURNITURE,BED,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,271.0,878.0,FURNITURE,BED,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,835.0,988.0,FURNITURE,BED,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,106.0,854.0,FURNITURE,BED,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,522.0,84.0,FURNITURE,BED,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,694.0,270.0,FURNITURE,BED,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,979.0,962.0,FURNITURE,BED,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,54.0,219.0,FURNITURE,BED,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,149.0,983.0,FURNITURE,BED,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,364.0,773.0,FURNITURE,BED,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,442.0,485.0,FURNITURE,BED,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,63.8,619.3,FURNITURE,BED,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,402.6,491.7,FURNITURE,BED,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,338.8,633.6,FURNITURE,BED,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,371.8,716.1,FURNITURE,BED,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,277.2,409.2,FURNITURE,BED,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,1041.7,872.3,FURNITURE,BED,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,456.5,293.7,FURNITURE,BED,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,756.8,187.0,FURNITURE,BED,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,704.0,481.8,FURNITURE,BED,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,125.4,1135.2,FURNITURE,BED,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,1086.8,56.1,FURNITURE,BED,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,247.5,34.1,FURNITURE,BED,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,719.0,43.0,OFFICE,CHAIR,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,266.0,395.0,OFFICE,CHAIR,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,340.0,94.0,OFFICE,CHAIR,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,630.0,652.0,OFFICE,CHAIR,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,434.0,236.0,OFFICE,CHAIR,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,364.0,1048.0,OFFICE,CHAIR,1997.0,2.0,1993-06-01,1997-06-01
Mexico,Baja California Norte,,463.0,89.0,OFFICE,CHAIR,1997.0,3.0,1993-07-01,1997-07-01
Mexico,Baja California Norte,,232.0,537.0,OFFICE,CHAIR,1997.0,3.0,1993-08-01,1997-08-01
Mexico,Baja California Norte,,137.0,650.0,OFFICE,CHAIR,1997.0,3.0,1993-09-01,1997-09-01
Mexico,Baja California Norte,,870.0,525.0,OFFICE,CHAIR,1997.0,4.0,1993-10-01,1997-10-01
Mexico,Baja California Norte,,589.0,577.0,OFFICE,CHAIR,1997.0,4.0,1993-11-01,1997-11-01
Mexico,Baja California Norte,,211.0,253.0,OFFICE,CHAIR,1997.0,4.0,1993-12-01,1997-12-01
Mexico,Baja California Norte,,864.6,1211.1,OFFICE,CHAIR,1998.0,1.0,1994-01-01,1998-01-01
Mexico,Baja California Norte,,984.5,181.5,OFFICE,CHAIR,1998.0,1.0,1994-02-01,1998-02-01
Mexico,Baja California Norte,,385.0,822.8,OFFICE,CHAIR,1998.0,1.0,1994-03-01,1998-03-01
Mexico,Baja California Norte,,88.0,433.4,OFFICE,CHAIR,1998.0,2.0,1994-04-01,1998-04-01
Mexico,Baja California Norte,,831.6,412.5,OFFICE,CHAIR,1998.0,2.0,1994-05-01,1998-05-01
Mexico,Baja California Norte,,27.5,1046.1,OFFICE,CHAIR,1998.0,2.0,1994-06-01,1998-06-01
Mexico,Baja California Norte,,206.8,1003.2,OFFICE,CHAIR,1998.0,3.0,1994-07-01,1998-07-01
Mexico,Baja California Norte,,797.5,941.6,OFFICE,CHAIR,1998.0,3.0,1994-08-01,1998-08-01
Mexico,Baja California Norte,,332.2,816.2,OFFICE,CHAIR,1998.0,3.0,1994-09-01,1998-09-01
Mexico,Baja California Norte,,409.2,92.4,OFFICE,CHAIR,1998.0,4.0,1994-10-01,1998-10-01
Mexico,Baja California Norte,,201.3,980.1,OFFICE,CHAIR,1998.0,4.0,1994-11-01,1998-11-01
Mexico,Baja California Norte,,325.6,289.3,OFFICE,CHAIR,1998.0,4.0,1994-12-01,1998-12-01
Mexico,Baja California Norte,,908.0,653.0,OFFICE,DESK,1997.0,1.0,1993-01-01,1997-01-01
Mexico,Baja California Norte,,975.0,254.0,OFFICE,DESK,1997.0,1.0,1993-02-01,1997-02-01
Mexico,Baja California Norte,,946.0,357.0,OFFICE,DESK,1997.0,1.0,1993-03-01,1997-03-01
Mexico,Baja California Norte,,227.0,68.0,OFFICE,DESK,1997.0,2.0,1993-04-01,1997-04-01
Mexico,Baja California Norte,,79.0,1105.0,OFFICE,DESK,1997.0,2.0,1993-05-01,1997-05-01
Mexico,Baja California Norte,,855.0,898.0,OFFICE,DESK,1997.0,2.0,1993-06-01,1997-06-01
