Dose,Rat,Sample,Length
1.25,11.0,32.0,60.995850622
1.25,11.0,32.0,49.377593361
1.25,11.0,32.0,58.921161826
1.25,11.0,32.0,54.771784232
1.25,11.0,32.0,50.622406639
1.25,11.0,32.0,55.601659751
1.25,11.0,32.0,48.962655602
1.25,11.0,32.0,56.846473029
1.25,11.0,32.0,63.070539419
1.25,11.0,32.0,53.112033195
1.25,11.0,32.0,60.995850622
1.25,11.0,32.0,55.186721992
1.25,11.0,32.0,57.261410788
1.25,11.0,32.0,58.091286307
1.25,11.0,32.0,47.717842324
1.25,11.0,32.0,52.282157676
1.25,11.0,32.0,53.941908714
1.25,11.0,32.0,64.730290456
1.25,11.0,32.0,50.20746888
1.25,11.0,32.0,65.145228216
1.25,11.0,32.0,53.526970954
1.25,11.0,32.0,55.601659751
1.25,11.0,32.0,47.717842324
1.25,11.0,32.0,52.697095436
1.25,11.0,32.0,52.697095436
1.25,11.0,32.0,41.078838174
1.25,11.0,32.0,67.634854772
1.25,11.0,32.0,59.336099585
1.25,11.0,32.0,55.601659751
1.25,11.0,32.0,47.717842324
1.25,11.0,32.0,64.730290456
1.25,11.0,32.0,39.419087137
1.25,11.0,32.0,31.53526971
1.25,11.0,32.0,52.697095436
1.25,11.0,32.0,41.078838174
1.25,11.0,32.0,48.547717842
1.25,11.0,32.0,41.493775934
1.25,11.0,32.0,43.56846473
1.25,11.0,32.0,48.962655602
1.25,11.0,32.0,59.336099585
1.25,11.0,32.0,49.377593361
1.25,11.0,32.0,49.79253112
1.25,11.0,32.0,53.526970954
1.25,11.0,32.0,55.186721992
1.25,11.0,32.0,48.547717842
1.25,11.0,32.0,65.145228216
1.25,11.0,32.0,55.186721992
1.25,11.0,32.0,51.452282158
1.25,11.0,33.0,58.091286307
1.25,11.0,33.0,51.037344398
1.25,11.0,33.0,53.941908714
1.25,11.0,33.0,63.485477178
1.25,11.0,33.0,43.98340249
1.25,11.0,33.0,56.846473029
1.25,11.0,33.0,63.070539419
1.25,11.0,33.0,47.717842324
1.25,11.0,33.0,53.526970954
1.25,11.0,33.0,51.037344398
1.25,11.0,33.0,40.248962656
1.25,11.0,33.0,45.228215768
1.25,11.0,33.0,55.601659751
1.25,11.0,33.0,56.43153527
1.25,11.0,33.0,46.473029046
1.25,11.0,33.0,46.887966805
1.25,11.0,33.0,51.452282158
1.25,11.0,33.0,49.377593361
1.25,11.0,33.0,50.20746888
1.25,11.0,33.0,45.228215768
1.25,11.0,33.0,50.622406639
1.25,11.0,33.0,52.282157676
1.25,11.0,33.0,53.112033195
1.25,11.0,33.0,52.697095436
1.25,11.0,33.0,57.261410788
1.25,11.0,33.0,45.228215768
1.25,11.0,33.0,58.506224066
1.25,11.0,33.0,44.398340249
1.25,11.0,33.0,51.867219917
1.25,11.0,33.0,58.091286307
1.25,11.0,33.0,49.377593361
1.25,11.0,33.0,30.705394191
1.25,11.0,33.0,49.377593361
1.25,11.0,33.0,53.112033195
1.25,11.0,33.0,56.01659751
1.25,11.0,33.0,52.697095436
1.25,11.0,33.0,45.643153527
1.25,11.0,33.0,49.79253112
1.25,11.0,33.0,46.058091286
1.25,11.0,33.0,38.589211618
1.25,11.0,33.0,43.153526971
1.25,11.0,33.0,42.323651452
1.25,11.0,33.0,41.493775934
1.25,11.0,33.0,50.20746888
1.25,11.0,33.0,52.697095436
1.25,11.0,33.0,42.323651452
1.25,11.0,33.0,49.79253112
1.25,11.0,33.0,37.7593361
1.25,11.0,33.0,45.228215768
1.25,11.0,33.0,53.526970954
1.25,12.0,34.0,68.46473029
1.25,12.0,34.0,68.049792531
1.25,12.0,34.0,64.730290456
1.25,12.0,34.0,39.004149378
1.25,12.0,34.0,47.717842324
1.25,12.0,34.0,61.410788382
1.25,12.0,34.0,67.219917012
1.25,12.0,34.0,52.697095436
1.25,12.0,34.0,46.887966805
1.25,12.0,34.0,57.261410788
1.25,12.0,34.0,53.941908714
1.25,12.0,34.0,57.261410788
1.25,12.0,34.0,68.049792531
1.25,12.0,34.0,51.037344398
1.25,12.0,34.0,56.846473029
1.25,12.0,34.0,34.439834025
1.25,12.0,34.0,80.912863071
1.25,12.0,34.0,68.049792531
1.25,12.0,34.0,76.348547718
1.25,12.0,34.0,63.070539419
1.25,12.0,34.0,70.539419087
1.25,12.0,34.0,48.132780083
1.25,12.0,34.0,53.941908714
1.25,12.0,34.0,62.2406639
1.25,12.0,34.0,53.112033195
1.25,12.0,34.0,44.398340249
1.25,12.0,34.0,55.601659751
1.25,12.0,34.0,72.199170124
1.25,12.0,34.0,56.01659751
1.25,12.0,34.0,66.390041494
1.25,12.0,34.0,57.261410788
1.25,12.0,34.0,58.921161826
1.25,12.0,34.0,60.165975104
1.25,12.0,34.0,50.622406639
1.25,12.0,34.0,73.029045643
1.25,12.0,34.0,53.526970954
1.25,12.0,34.0,70.124481328
1.25,12.0,34.0,57.261410788
1.25,12.0,34.0,54.356846473
1.25,12.0,34.0,39.419087137
1.25,12.0,34.0,58.091286307
1.25,12.0,34.0,53.941908714
1.25,12.0,34.0,55.186721992
1.25,12.0,34.0,59.751037344
1.25,12.0,34.0,55.601659751
1.25,12.0,34.0,60.165975104
1.25,12.0,34.0,56.43153527
1.25,12.0,34.0,70.539419087
1.25,12.0,34.0,42.738589212
1.25,12.0,34.0,60.995850622
1.25,12.0,35.0,51.452282158
1.25,12.0,35.0,51.037344398
1.25,12.0,35.0,52.282157676
1.25,12.0,35.0,47.302904564
1.25,12.0,35.0,51.452282158
1.25,12.0,35.0,46.058091286
1.25,12.0,35.0,51.452282158
1.25,12.0,35.0,38.589211618
1.25,12.0,35.0,62.2406639
1.25,12.0,35.0,63.485477178
1.25,12.0,35.0,48.132780083
1.25,12.0,35.0,48.132780083
1.25,12.0,35.0,38.589211618
1.25,12.0,35.0,53.941908714
1.25,12.0,35.0,49.377593361
1.25,12.0,35.0,62.65560166
1.25,12.0,35.0,59.336099585
1.25,12.0,35.0,40.663900415
1.25,12.0,35.0,53.941908714
1.25,12.0,35.0,59.751037344
1.25,12.0,35.0,45.228215768
1.25,12.0,35.0,51.037344398
1.25,12.0,35.0,53.112033195
1.25,12.0,35.0,44.398340249
1.25,12.0,35.0,50.622406639
1.25,12.0,35.0,58.506224066
1.25,12.0,35.0,55.601659751
1.25,12.0,35.0,34.439834025
1.25,12.0,35.0,50.622406639
1.25,12.0,35.0,58.921161826
1.25,12.0,35.0,55.186721992
1.25,12.0,35.0,47.717842324
1.25,12.0,35.0,49.79253112
1.25,12.0,35.0,60.580912863
1.25,12.0,35.0,58.921161826
1.25,12.0,35.0,47.302904564
1.25,12.0,35.0,51.452282158
1.25,12.0,35.0,55.601659751
1.25,12.0,35.0,47.302904564
1.25,12.0,35.0,43.56846473
1.25,12.0,35.0,55.186721992
1.25,12.0,35.0,50.20746888
1.25,12.0,35.0,46.887966805
1.25,12.0,35.0,45.228215768
1.25,12.0,35.0,48.547717842
1.25,12.0,35.0,55.601659751
1.25,12.0,35.0,51.452282158
1.25,12.0,35.0,51.037344398
1.25,12.0,35.0,53.941908714
1.25,12.0,35.0,53.112033195
1.25,12.0,36.0,48.547717842
1.25,12.0,36.0,40.248962656
1.25,12.0,36.0,59.751037344
1.25,12.0,36.0,44.813278008
1.25,12.0,36.0,41.078838174
1.25,12.0,36.0,52.697095436
1.25,12.0,36.0,41.493775934
1.25,12.0,36.0,45.228215768
1.25,12.0,36.0,43.153526971
1.25,12.0,36.0,43.98340249
1.25,12.0,36.0,33.195020747
1.25,12.0,36.0,45.228215768
1.25,12.0,36.0,39.004149378
1.25,12.0,36.0,48.547717842
1.25,12.0,36.0,48.132780083
1.25,12.0,36.0,37.34439834
1.25,12.0,36.0,40.663900415
1.25,12.0,36.0,46.473029046
1.25,12.0,36.0,45.643153527
1.25,12.0,36.0,42.323651452
1.25,12.0,36.0,44.398340249
1.25,12.0,36.0,44.398340249
1.25,12.0,36.0,39.419087137
1.25,12.0,36.0,45.228215768
1.25,12.0,36.0,47.717842324
1.25,12.0,36.0,45.643153527
1.25,12.0,36.0,47.302904564
1.25,12.0,36.0,48.132780083
1.25,12.0,36.0,53.112033195
1.25,12.0,36.0,52.282157676
1.25,12.0,36.0,52.282157676
1.25,12.0,36.0,53.112033195
1.25,12.0,36.0,49.79253112
1.25,12.0,36.0,53.112033195
1.25,12.0,36.0,42.738589212
1.25,12.0,36.0,49.79253112
1.25,12.0,36.0,42.738589212
1.25,12.0,36.0,53.112033195
1.25,12.0,36.0,53.941908714
1.25,12.0,36.0,57.261410788
1.25,12.0,36.0,40.248962656
1.25,12.0,36.0,50.622406639
1.25,12.0,36.0,46.473029046
1.25,12.0,36.0,57.261410788
1.25,12.0,36.0,45.228215768
1.25,12.0,36.0,46.887966805
1.25,12.0,36.0,41.493775934
1.25,12.0,36.0,43.56846473
1.25,12.0,36.0,41.493775934
1.25,12.0,36.0,47.302904564
2.5,13.0,37.0,67.219917012
2.5,13.0,37.0,41.908713693
2.5,13.0,37.0,49.377593361
2.5,13.0,37.0,73.858921162
2.5,13.0,37.0,14.937759336
2.5,13.0,37.0,72.614107884
2.5,13.0,37.0,64.730290456
2.5,13.0,37.0,67.634854772
2.5,13.0,37.0,63.900414938
2.5,13.0,37.0,70.124481328
2.5,13.0,37.0,51.867219917
2.5,13.0,37.0,70.539419087
2.5,13.0,37.0,56.846473029
2.5,13.0,37.0,49.79253112
2.5,13.0,37.0,58.921161826
2.5,13.0,37.0,13.278008299
2.5,13.0,37.0,58.091286307
2.5,13.0,37.0,64.315352697
2.5,13.0,37.0,25.726141079
2.5,13.0,37.0,59.336099585
2.5,13.0,37.0,63.070539419
2.5,13.0,37.0,60.165975104
2.5,13.0,37.0,68.87966805
2.5,13.0,37.0,46.887966805
2.5,13.0,37.0,69.294605809
2.5,13.0,37.0,61.825726141
2.5,13.0,37.0,61.825726141
2.5,13.0,37.0,53.941908714
2.5,13.0,37.0,51.867219917
2.5,13.0,37.0,47.717842324
2.5,13.0,37.0,70.124481328
2.5,13.0,37.0,48.132780083
2.5,13.0,37.0,71.369294606
2.5,13.0,37.0,58.506224066
2.5,13.0,37.0,56.846473029
2.5,13.0,37.0,60.165975104
2.5,13.0,37.0,74.273858921
2.5,13.0,37.0,53.941908714
2.5,13.0,37.0,67.634854772
2.5,13.0,37.0,43.153526971
2.5,13.0,37.0,56.43153527
2.5,13.0,37.0,65.975103734
2.5,13.0,37.0,56.846473029
2.5,13.0,37.0,67.219917012
2.5,13.0,37.0,58.091286307
2.5,13.0,37.0,44.398340249
2.5,13.0,37.0,57.261410788
2.5,13.0,37.0,38.174273859
2.5,13.0,37.0,69.294605809
2.5,13.0,37.0,63.900414938
2.5,13.0,38.0,40.248962656
2.5,13.0,38.0,86.721991701
2.5,13.0,38.0,71.784232365
2.5,13.0,38.0,87.136929461
2.5,13.0,38.0,73.029045643
2.5,13.0,38.0,87.966804979
2.5,13.0,38.0,68.46473029
2.5,13.0,38.0,73.029045643
2.5,13.0,38.0,78.008298755
2.5,13.0,38.0,80.912863071
2.5,13.0,38.0,78.838174274
2.5,13.0,38.0,69.709543568
2.5,13.0,38.0,73.029045643
2.5,13.0,38.0,50.20746888
2.5,13.0,38.0,73.443983402
2.5,13.0,38.0,64.315352697
2.5,13.0,38.0,70.539419087
2.5,13.0,38.0,73.029045643
2.5,13.0,38.0,75.10373444
2.5,13.0,38.0,72.199170124
2.5,13.0,38.0,59.336099585
2.5,13.0,38.0,68.46473029
2.5,13.0,38.0,67.219917012
2.5,13.0,38.0,65.975103734
2.5,13.0,38.0,52.697095436
2.5,13.0,38.0,65.145228216
2.5,13.0,38.0,72.199170124
2.5,13.0,38.0,65.975103734
2.5,13.0,38.0,64.315352697
2.5,13.0,38.0,80.497925311
2.5,13.0,38.0,78.423236515
2.5,13.0,38.0,64.730290456
2.5,13.0,38.0,72.614107884
2.5,13.0,38.0,41.493775934
2.5,13.0,38.0,73.443983402
2.5,13.0,38.0,51.037344398
2.5,13.0,38.0,70.539419087
2.5,13.0,38.0,58.921161826
2.5,13.0,38.0,66.390041494
2.5,13.0,38.0,62.65560166
2.5,13.0,38.0,47.717842324
2.5,13.0,38.0,59.751037344
2.5,13.0,38.0,69.709543568
2.5,13.0,38.0,76.348547718
2.5,13.0,38.0,53.526970954
2.5,13.0,38.0,70.124481328
2.5,13.0,38.0,65.145228216
2.5,13.0,38.0,67.634854772
2.5,13.0,38.0,70.539419087
2.5,13.0,38.0,65.560165975
2.5,13.0,39.0,57.676348548
2.5,13.0,39.0,52.282157676
2.5,13.0,39.0,59.751037344
2.5,13.0,39.0,56.01659751
2.5,13.0,39.0,65.145228216
2.5,13.0,39.0,58.921161826
2.5,13.0,39.0,68.049792531
2.5,13.0,39.0,56.43153527
2.5,13.0,39.0,54.771784232
2.5,13.0,39.0,49.377593361
2.5,13.0,39.0,51.037344398
2.5,13.0,39.0,54.356846473
2.5,13.0,39.0,65.975103734
2.5,13.0,39.0,56.43153527
2.5,13.0,39.0,49.377593361
2.5,13.0,39.0,60.165975104
2.5,13.0,39.0,61.825726141
2.5,13.0,39.0,72.614107884
2.5,13.0,39.0,60.165975104
2.5,13.0,39.0,52.697095436
2.5,13.0,39.0,51.867219917
2.5,13.0,39.0,50.622406639
2.5,13.0,39.0,59.336099585
2.5,13.0,39.0,57.676348548
2.5,13.0,39.0,44.398340249
2.5,13.0,39.0,55.186721992
2.5,13.0,39.0,55.601659751
2.5,13.0,39.0,53.526970954
2.5,13.0,39.0,65.560165975
2.5,13.0,39.0,51.037344398
2.5,13.0,39.0,60.580912863
2.5,13.0,39.0,66.804979253
2.5,13.0,39.0,57.261410788
2.5,13.0,39.0,63.070539419
2.5,13.0,39.0,69.709543568
2.5,13.0,39.0,53.112033195
2.5,13.0,39.0,68.46473029
2.5,13.0,39.0,61.825726141
2.5,13.0,39.0,68.87966805
2.5,13.0,39.0,71.369294606
2.5,13.0,39.0,68.46473029
2.5,13.0,39.0,53.112033195
2.5,13.0,39.0,71.369294606
2.5,13.0,39.0,77.593360996
2.5,13.0,39.0,53.526970954
2.5,13.0,39.0,63.070539419
2.5,13.0,39.0,69.294605809
2.5,13.0,39.0,64.315352697
2.5,13.0,39.0,72.199170124
2.5,13.0,39.0,50.622406639
2.5,14.0,40.0,75.518672199
2.5,14.0,40.0,58.506224066
2.5,14.0,40.0,57.261410788
2.5,14.0,40.0,37.34439834
2.5,14.0,40.0,60.165975104
2.5,14.0,40.0,61.825726141
2.5,14.0,40.0,35.684647303
2.5,14.0,40.0,68.049792531
2.5,14.0,40.0,61.410788382
2.5,14.0,40.0,60.165975104
2.5,14.0,40.0,70.124481328
2.5,14.0,40.0,53.526970954
2.5,14.0,40.0,65.145228216
2.5,14.0,40.0,73.029045643
2.5,14.0,40.0,59.751037344
2.5,14.0,40.0,72.614107884
2.5,14.0,40.0,82.157676349
2.5,14.0,40.0,64.315352697
2.5,14.0,40.0,75.10373444
2.5,14.0,40.0,58.506224066
2.5,14.0,40.0,65.975103734
2.5,14.0,40.0,64.315352697
2.5,14.0,40.0,59.751037344
2.5,14.0,40.0,62.65560166
2.5,14.0,40.0,44.813278008
2.5,14.0,40.0,61.410788382
2.5,14.0,40.0,73.858921162
2.5,14.0,40.0,63.070539419
2.5,14.0,40.0,62.2406639
2.5,14.0,40.0,64.730290456
2.5,14.0,40.0,71.369294606
2.5,14.0,40.0,69.709543568
2.5,14.0,40.0,72.199170124
2.5,14.0,40.0,60.995850622
2.5,14.0,40.0,70.539419087
2.5,14.0,40.0,101.65975104
2.5,14.0,40.0,70.954356846
2.5,14.0,40.0,48.962655602
2.5,14.0,40.0,68.46473029
2.5,14.0,40.0,60.580912863
2.5,14.0,40.0,56.846473029
2.5,14.0,40.0,63.070539419
2.5,14.0,40.0,66.804979253
2.5,14.0,40.0,44.398340249
2.5,14.0,40.0,65.145228216
2.5,14.0,40.0,75.10373444
2.5,14.0,40.0,56.01659751
2.5,14.0,40.0,75.10373444
2.5,14.0,40.0,62.65560166
2.5,14.0,40.0,42.323651452
2.5,14.0,41.0,65.145228216
2.5,14.0,41.0,67.219917012
2.5,14.0,41.0,58.091286307
2.5,14.0,41.0,50.20746888
2.5,14.0,41.0,58.091286307
2.5,14.0,41.0,66.390041494
2.5,14.0,41.0,67.634854772
2.5,14.0,41.0,63.485477178
2.5,14.0,41.0,65.145228216
2.5,14.0,41.0,56.43153527
2.5,14.0,41.0,68.049792531
2.5,14.0,41.0,70.954356846
2.5,14.0,41.0,56.43153527
2.5,14.0,41.0,70.954356846
2.5,14.0,41.0,55.186721992
2.5,14.0,41.0,82.572614108
2.5,14.0,41.0,58.506224066
2.5,14.0,41.0,72.614107884
2.5,14.0,41.0,60.580912863
2.5,14.0,41.0,63.485477178
2.5,14.0,41.0,59.751037344
2.5,14.0,41.0,61.410788382
2.5,14.0,41.0,75.10373444
2.5,14.0,41.0,64.730290456
2.5,14.0,41.0,60.165975104
2.5,14.0,41.0,60.165975104
2.5,14.0,41.0,63.900414938
2.5,14.0,41.0,63.070539419
2.5,14.0,41.0,67.219917012
2.5,14.0,41.0,64.730290456
2.5,14.0,41.0,71.784232365
2.5,14.0,41.0,71.369294606
2.5,14.0,41.0,60.165975104
2.5,14.0,41.0,63.900414938
2.5,14.0,41.0,61.825726141
2.5,14.0,41.0,61.410788382
2.5,14.0,41.0,72.614107884
2.5,14.0,41.0,46.473029046
2.5,14.0,41.0,63.900414938
2.5,14.0,41.0,44.398340249
2.5,14.0,41.0,77.178423237
2.5,14.0,41.0,69.709543568
2.5,14.0,41.0,69.709543568
2.5,14.0,41.0,52.697095436
2.5,14.0,41.0,55.601659751
2.5,14.0,41.0,69.709543568
2.5,14.0,41.0,71.369294606
2.5,14.0,41.0,75.933609959
2.5,14.0,41.0,60.995850622
2.5,14.0,41.0,64.315352697
2.5,14.0,42.0,46.058091286
2.5,14.0,42.0,53.526970954
2.5,14.0,42.0,46.887966805
2.5,14.0,42.0,53.941908714
2.5,14.0,42.0,63.485477178
2.5,14.0,42.0,52.282157676
2.5,14.0,42.0,64.315352697
2.5,14.0,42.0,52.697095436
2.5,14.0,42.0,52.697095436
2.5,14.0,42.0,46.473029046
2.5,14.0,42.0,52.282157676
2.5,14.0,42.0,38.174273859
2.5,14.0,42.0,45.643153527
2.5,14.0,42.0,55.601659751
2.5,14.0,42.0,46.473029046
2.5,14.0,42.0,44.398340249
2.5,14.0,42.0,55.601659751
2.5,14.0,42.0,57.261410788
2.5,14.0,42.0,43.98340249
2.5,14.0,42.0,54.356846473
2.5,14.0,42.0,54.356846473
2.5,14.0,42.0,61.825726141
2.5,14.0,42.0,56.43153527
2.5,14.0,42.0,60.995850622
2.5,14.0,42.0,47.302904564
2.5,14.0,42.0,65.975103734
2.5,14.0,42.0,57.676348548
2.5,14.0,42.0,56.846473029
2.5,14.0,42.0,47.302904564
2.5,14.0,42.0,63.485477178
2.5,14.0,42.0,61.410788382
2.5,14.0,42.0,51.452282158
2.5,14.0,42.0,60.580912863
2.5,14.0,42.0,60.165975104
2.5,14.0,42.0,58.921161826
2.5,14.0,42.0,42.323651452
2.5,14.0,42.0,51.867219917
2.5,14.0,42.0,44.813278008
2.5,14.0,42.0,60.580912863
2.5,14.0,42.0,41.493775934
2.5,14.0,42.0,70.539419087
2.5,14.0,42.0,50.20746888
2.5,14.0,42.0,58.506224066
2.5,14.0,42.0,56.846473029
2.5,14.0,42.0,59.751037344
2.5,14.0,42.0,70.954356846
2.5,14.0,42.0,45.228215768
2.5,14.0,42.0,61.825726141
2.5,14.0,42.0,63.070539419
2.5,14.0,42.0,43.153526971
2.5,15.0,43.0,65.145228216
2.5,15.0,43.0,59.751037344
2.5,15.0,43.0,57.261410788
2.5,15.0,43.0,80.497925311
2.5,15.0,43.0,46.473029046
2.5,15.0,43.0,65.560165975
2.5,15.0,43.0,77.178423237
2.5,15.0,43.0,59.751037344
2.5,15.0,43.0,56.43153527
2.5,15.0,43.0,46.887966805
2.5,15.0,43.0,53.526970954
2.5,15.0,43.0,60.580912863
2.5,15.0,43.0,51.452282158
2.5,15.0,43.0,58.506224066
2.5,15.0,43.0,58.921161826
2.5,15.0,43.0,62.2406639
2.5,15.0,43.0,64.315352697
2.5,15.0,43.0,55.186721992
2.5,15.0,43.0,60.165975104
2.5,15.0,43.0,55.186721992
2.5,15.0,43.0,53.526970954
2.5,15.0,43.0,58.506224066
2.5,15.0,43.0,48.547717842
2.5,15.0,43.0,46.058091286
2.5,15.0,43.0,54.771784232
2.5,15.0,43.0,71.784232365
2.5,15.0,43.0,54.356846473
2.5,15.0,43.0,59.336099585
2.5,15.0,43.0,44.398340249
2.5,15.0,43.0,53.941908714
2.5,15.0,43.0,45.228215768
2.5,15.0,43.0,70.954356846
2.5,15.0,43.0,43.98340249
2.5,15.0,43.0,51.452282158
2.5,15.0,43.0,65.145228216
2.5,15.0,43.0,48.547717842
2.5,15.0,43.0,75.10373444
2.5,15.0,43.0,60.580912863
2.5,15.0,43.0,55.186721992
2.5,15.0,43.0,65.145228216
2.5,15.0,43.0,56.01659751
2.5,15.0,43.0,48.962655602
2.5,15.0,43.0,51.452282158
2.5,15.0,43.0,55.601659751
2.5,15.0,43.0,61.410788382
2.5,15.0,43.0,50.20746888
2.5,15.0,43.0,62.65560166
2.5,15.0,43.0,54.356846473
2.5,15.0,43.0,51.037344398
2.5,15.0,43.0,44.813278008
2.5,15.0,44.0,60.165975104
2.5,15.0,44.0,55.186721992
2.5,15.0,44.0,64.730290456
2.5,15.0,44.0,63.485477178
2.5,15.0,44.0,77.593360996
2.5,15.0,44.0,69.709543568
2.5,15.0,44.0,65.560165975
2.5,15.0,44.0,83.402489627
2.5,15.0,44.0,73.029045643
2.5,15.0,44.0,76.348547718
2.5,15.0,44.0,57.261410788
2.5,15.0,44.0,60.165975104
2.5,15.0,44.0,69.709543568
2.5,15.0,44.0,61.825726141
2.5,15.0,44.0,75.518672199
2.5,15.0,44.0,76.348547718
2.5,15.0,44.0,76.763485477
2.5,15.0,44.0,72.199170124
2.5,15.0,44.0,63.485477178
2.5,15.0,44.0,54.356846473
2.5,15.0,44.0,68.049792531
2.5,15.0,44.0,52.282157676
2.5,15.0,44.0,59.336099585
2.5,15.0,44.0,68.049792531
2.5,15.0,44.0,55.186721992
2.5,15.0,44.0,68.049792531
2.5,15.0,44.0,55.601659751
2.5,15.0,44.0,68.87966805
2.5,15.0,44.0,63.900414938
2.5,15.0,44.0,68.049792531
2.5,15.0,44.0,58.091286307
2.5,15.0,44.0,54.356846473
2.5,15.0,44.0,58.506224066
2.5,15.0,44.0,49.79253112
2.5,15.0,44.0,42.738589212
2.5,15.0,44.0,50.622406639
2.5,15.0,44.0,58.091286307
2.5,15.0,44.0,59.336099585
2.5,15.0,44.0,56.01659751
2.5,15.0,44.0,57.676348548
2.5,15.0,44.0,61.825726141
2.5,15.0,44.0,70.539419087
2.5,15.0,44.0,57.676348548
2.5,15.0,44.0,63.900414938
2.5,15.0,44.0,72.199170124
2.5,15.0,44.0,63.070539419
2.5,15.0,44.0,45.643153527
2.5,15.0,44.0,60.580912863
2.5,15.0,44.0,91.286307054
2.5,15.0,44.0,59.751037344
2.5,15.0,45.0,53.941908714
2.5,15.0,45.0,45.643153527
2.5,15.0,45.0,45.228215768
2.5,15.0,45.0,49.79253112
2.5,15.0,45.0,46.887966805
2.5,15.0,45.0,51.037344398
2.5,15.0,45.0,47.717842324
2.5,15.0,45.0,44.813278008
2.5,15.0,45.0,45.643153527
2.5,15.0,45.0,46.473029046
2.5,15.0,45.0,46.058091286
2.5,15.0,45.0,43.153526971
2.5,15.0,45.0,56.01659751
2.5,15.0,45.0,57.676348548
2.5,15.0,45.0,53.526970954
2.5,15.0,45.0,58.921161826
2.5,15.0,45.0,60.165975104
2.5,15.0,45.0,42.323651452
2.5,15.0,45.0,53.112033195
2.5,15.0,45.0,53.112033195
2.5,15.0,45.0,45.228215768
2.5,15.0,45.0,56.43153527
2.5,15.0,45.0,46.058091286
2.5,15.0,45.0,58.506224066
2.5,15.0,45.0,60.580912863
2.5,15.0,45.0,68.049792531
2.5,15.0,45.0,48.132780083
2.5,15.0,45.0,54.356846473
2.5,15.0,45.0,51.452282158
2.5,15.0,45.0,58.921161826
2.5,15.0,45.0,55.186721992
2.5,15.0,45.0,49.79253112
2.5,15.0,45.0,58.506224066
2.5,15.0,45.0,60.580912863
2.5,15.0,45.0,53.112033195
2.5,15.0,45.0,57.676348548
2.5,15.0,45.0,60.580912863
2.5,15.0,45.0,57.261410788
2.5,15.0,45.0,46.887966805
2.5,15.0,45.0,51.452282158
2.5,15.0,45.0,56.43153527
2.5,15.0,45.0,53.112033195
2.5,15.0,45.0,55.186721992
2.5,15.0,45.0,51.867219917
2.5,15.0,45.0,51.452282158
2.5,15.0,45.0,43.56846473
2.5,15.0,45.0,60.165975104
2.5,15.0,45.0,38.589211618
2.5,15.0,45.0,46.058091286
2.5,15.0,45.0,44.398340249
2.5,16.0,46.0,59.751037344
2.5,16.0,46.0,45.228215768
2.5,16.0,46.0,46.887966805
2.5,16.0,46.0,49.377593361
2.5,16.0,46.0,52.697095436
2.5,16.0,46.0,51.452282158
2.5,16.0,46.0,45.228215768
2.5,16.0,46.0,46.887966805
2.5,16.0,46.0,53.526970954
2.5,16.0,46.0,51.037344398
2.5,16.0,46.0,43.98340249
2.5,16.0,46.0,48.132780083
2.5,16.0,46.0,59.751037344
2.5,16.0,46.0,51.452282158
2.5,16.0,46.0,53.941908714
2.5,16.0,46.0,48.547717842
2.5,16.0,46.0,53.526970954
2.5,16.0,46.0,49.377593361
2.5,16.0,46.0,56.43153527
2.5,16.0,46.0,47.302904564
2.5,16.0,46.0,60.165975104
2.5,16.0,46.0,52.282157676
2.5,16.0,46.0,42.738589212
2.5,16.0,46.0,37.7593361
2.5,16.0,46.0,43.153526971
2.5,16.0,46.0,56.01659751
2.5,16.0,46.0,39.419087137
2.5,16.0,46.0,48.132780083
2.5,16.0,46.0,51.867219917
2.5,16.0,46.0,46.058091286
2.5,16.0,46.0,54.771784232
2.5,16.0,46.0,39.004149378
2.5,16.0,46.0,45.228215768
2.5,16.0,46.0,42.738589212
2.5,16.0,46.0,38.589211618
2.5,16.0,46.0,41.078838174
2.5,16.0,46.0,56.43153527
2.5,16.0,46.0,76.348547718
2.5,16.0,46.0,43.98340249
2.5,16.0,46.0,46.887966805
2.5,16.0,46.0,71.369294606
2.5,16.0,46.0,40.248962656
2.5,16.0,46.0,40.663900415
2.5,16.0,46.0,43.153526971
2.5,16.0,46.0,46.887966805
2.5,16.0,46.0,49.79253112
2.5,16.0,46.0,36.929460581
2.5,16.0,46.0,40.248962656
2.5,16.0,46.0,50.20746888
2.5,16.0,46.0,37.34439834
2.5,16.0,47.0,55.186721992
2.5,16.0,47.0,63.900414938
2.5,16.0,47.0,60.580912863
2.5,16.0,47.0,51.452282158
2.5,16.0,47.0,48.132780083
2.5,16.0,47.0,39.834024896
2.5,16.0,47.0,56.846473029
2.5,16.0,47.0,67.634854772
2.5,16.0,47.0,45.643153527
2.5,16.0,47.0,59.751037344
2.5,16.0,47.0,46.887966805
2.5,16.0,47.0,48.547717842
2.5,16.0,47.0,56.43153527
2.5,16.0,47.0,52.697095436
2.5,16.0,47.0,56.846473029
2.5,16.0,47.0,47.302904564
2.5,16.0,47.0,46.887966805
2.5,16.0,47.0,50.20746888
2.5,16.0,47.0,56.01659751
2.5,16.0,47.0,45.643153527
2.5,16.0,47.0,40.663900415
2.5,16.0,47.0,55.601659751
2.5,16.0,47.0,68.049792531
2.5,16.0,47.0,59.751037344
2.5,16.0,47.0,47.717842324
2.5,16.0,47.0,45.228215768
2.5,16.0,47.0,66.390041494
2.5,16.0,47.0,63.070539419
