ID,X,Y,Z,Status,Watershed,BurrowCount,Elevation,Aspect,Slope,Dew,PercentRock,PercentShrub,Burrow
,128288.6203,1031484.011,,,,0.0,529.59,33.68,5.15,8.97,78.0,2.0,0.0
,128289.6203,1031484.011,,,,0.0,529.59,33.68,5.15,8.97,69.0,10.0,0.0
,128290.6203,1031484.011,,,,0.0,529.5,33.69,5.15,8.97,64.0,6.0,0.0
,128291.6203,1031484.011,,,,0.0,529.5,35.53,6.13,8.94,78.0,5.0,0.0
,128292.6203,1031484.011,,,,0.0,529.4,45.0,8.04,8.79,46.0,25.0,0.0
,128293.6203,1031484.011,,,,0.0,529.3,37.87,8.11,8.9,45.0,28.0,0.0
,128294.6203,1031484.011,,,,0.0,529.2,21.8,7.66,9.2,42.0,21.0,0.0
,128295.6203,1031484.011,,,,0.0,529.2,29.05,7.33,9.06,76.0,8.0,0.0
,128296.6203,1031484.011,,,,0.0,529.09,45.0,8.04,8.79,79.0,5.0,0.0
,128297.6203,1031484.011,,,,0.0,529.0,45.0,9.03,8.79,96.0,0.0,0.0
,128298.6203,1031484.011,,,,0.0,528.9,39.29,10.07,8.88,82.0,0.0,0.0
,128299.6203,1031484.011,,,,0.0,528.8,33.69,10.21,8.97,85.0,1.0,0.0
,128300.6203,1031484.011,,,,0.0,528.7,33.68,10.21,8.97,36.0,35.0,0.0
,128301.6203,1031484.011,,,,0.0,528.59,39.8,11.04,8.87,42.0,28.0,0.0
,128302.6203,1031484.011,,,,0.0,528.4,39.8,11.04,8.87,67.0,2.0,0.0
,128303.6203,1031484.011,,,,0.0,528.3,33.68,10.21,8.97,72.0,9.0,0.0
,128304.6203,1031484.011,,,,0.0,528.2,34.69,11.18,8.96,59.0,15.0,0.0
,128305.6203,1031484.011,,,,0.0,528.09,35.54,12.13,8.94,74.0,12.0,0.0
,128306.6203,1031484.011,,,,0.0,528.0,40.23,12.01,8.86,65.0,15.0,0.0
,128307.6203,1031484.011,,,,0.0,527.8,40.23,12.01,8.86,80.0,8.0,0.0
,128308.6203,1031484.011,,,,0.0,527.7,35.53,12.13,8.94,82.0,10.0,0.0
,128309.6203,1031484.011,,,,0.0,527.59,40.23,12.01,8.86,54.0,25.0,0.0
,128310.6203,1031484.011,,,,0.0,527.4,45.0,11.97,8.79,70.0,8.0,0.0
,128311.6203,1031484.011,,,,0.0,527.3,45.0,11.97,8.79,55.0,23.0,0.0
,128312.6203,1031484.011,,,,0.0,527.09,40.23,12.01,8.86,63.0,14.0,0.0
,128313.6203,1031484.011,,,,0.0,527.0,40.59,12.97,8.86,30.0,27.0,0.0
,128314.6203,1031484.011,,,,0.0,526.8,45.0,12.94,8.79,55.0,12.0,0.0
,128315.6203,1031484.011,,,,0.0,526.7,45.0,11.97,8.79,76.0,4.0,0.0
,128316.6203,1031484.011,,,,0.0,526.5,49.4,12.97,8.73,80.0,2.0,0.0
,128317.6203,1031484.011,,,,0.0,526.3,49.4,12.97,8.73,64.0,20.0,0.0
,128318.6203,1031484.011,,,,0.0,526.2,45.0,12.94,8.79,60.0,20.0,0.0
,128319.6203,1031484.011,,,,0.0,526.0,45.0,13.9,8.79,73.0,4.0,0.0
,128320.6203,1031484.011,,,,0.0,525.8,45.0,12.94,8.79,91.0,0.0,0.0
,128321.6203,1031484.011,,,,0.0,525.7,49.4,12.97,8.73,81.0,0.0,0.0
,128322.6203,1031484.011,,,,0.0,525.5,49.08,13.93,8.74,65.0,16.0,0.0
,128323.6203,1031484.011,,,,0.0,525.3,45.0,14.85,8.79,12.0,78.0,0.0
,128324.6203,1031484.011,,,,0.0,525.09,45.0,15.79,8.79,34.0,47.0,0.0
,128325.6203,1031484.011,,,,0.0,524.9,45.0,15.79,8.79,54.0,30.0,0.0
,128326.6203,1031484.011,,,,0.0,524.7,45.0,14.85,8.79,83.0,8.0,0.0
,128327.6203,1031484.011,,,,0.0,524.5,40.6,12.97,8.86,64.0,16.0,0.0
,128328.6203,1031484.011,,,,0.0,524.4,40.91,13.93,8.85,54.0,30.0,0.0
,128329.6203,1031484.011,,,,0.0,524.2,45.0,15.79,8.79,34.0,47.0,0.0
,128330.6203,1031484.011,,,,0.0,524.0,36.86,14.03,8.92,86.0,1.0,0.0
,128331.6203,1031484.011,,,,0.0,523.9,36.86,14.03,8.92,35.0,48.0,0.0
,128332.6203,1031484.011,,,,0.0,523.7,36.87,14.03,8.92,66.0,4.0,0.0
,128333.6203,1031484.011,,,,0.0,523.59,32.9,14.2,8.99,57.0,8.0,0.0
,128334.6203,1031484.011,,,,0.0,523.4,33.69,15.13,8.97,46.0,36.0,0.0
,128335.6203,1031484.011,,,,0.0,523.3,27.89,13.52,9.08,30.0,46.0,0.0
,128336.6203,1031484.011,,,,0.0,523.2,22.37,12.94,9.19,4.0,83.0,0.0
,128337.6203,1031484.011,,,,0.0,523.09,14.74,13.79,9.36,6.0,77.0,0.0
,128338.6203,1031484.011,,,,0.0,523.09,14.74,13.79,9.36,20.0,61.0,0.0
,128339.6203,1031484.011,,,,1.0,523.0,10.0,12.17,9.48,28.0,43.0,0.0
,128340.6203,1031484.011,,,,1.0,523.0,3.36,12.01,9.66,41.0,35.0,0.0
,128341.6203,1031484.011,,,,0.0,523.0,3.01,13.37,9.67,67.0,14.0,0.0
,128342.6203,1031484.011,,,,0.0,523.0,0.0,14.03,9.76,85.0,3.0,0.0
,128343.6203,1031484.011,,,,0.0,523.0,356.98,13.37,8.86,73.0,1.0,0.0
,128344.6203,1031484.011,,,,0.0,523.0,356.63,12.01,8.87,41.0,27.0,0.0
,128195.6203,1031483.011,,,,0.0,516.8,222.27,20.38,9.08,57.0,0.0,0.0
,128196.6203,1031483.011,,,,0.0,517.0,222.27,20.38,9.08,64.0,1.0,0.0
,128197.6203,1031483.011,,,,0.0,517.3,222.27,20.38,9.08,59.0,10.0,0.0
,128198.6203,1031483.011,,,,0.0,517.5,222.27,20.38,9.08,68.0,4.0,0.0
,128199.6203,1031483.011,,,,0.0,517.8,222.27,20.38,9.08,32.0,30.0,0.0
,128200.6203,1031483.011,,,,0.0,518.0,222.13,19.49,9.08,56.0,1.0,0.0
,128201.6203,1031483.011,,,,0.0,518.3,227.72,20.38,9.12,56.0,14.0,0.0
,128202.6203,1031483.011,,,,0.0,518.59,227.72,20.38,9.12,43.0,16.0,0.0
,128203.6203,1031483.011,,,,0.0,518.8,225.0,19.47,9.1,64.0,7.0,0.0
,128204.6203,1031483.011,,,,0.0,519.09,225.0,19.47,9.1,39.0,18.0,0.0
,128205.6203,1031483.011,,,,0.0,519.3,225.0,19.47,9.1,48.0,0.0,0.0
,128206.6203,1031483.011,,,,0.0,519.59,225.0,18.56,9.1,55.0,3.0,0.0
,128207.6203,1031483.011,,,,0.0,519.8,225.0,17.65,9.1,57.0,5.0,0.0
,128208.6203,1031483.011,,,,0.0,520.0,225.0,18.56,9.1,53.0,11.0,0.0
,128209.6203,1031483.011,,,,0.0,520.3,225.0,19.47,9.1,23.0,38.0,0.0
,128210.6203,1031483.011,,,,0.0,520.5,221.98,18.59,9.08,42.0,11.0,0.0
,128211.6203,1031483.011,,,,0.0,520.7,221.98,18.59,9.08,46.0,14.0,0.0
,128212.6203,1031483.011,,,,0.0,521.0,225.0,18.56,9.1,37.0,0.0,0.0
,128213.6203,1031483.011,,,,0.0,521.2,225.0,16.72,9.1,51.0,7.0,0.0
,128214.6203,1031483.011,,,,0.0,521.4,225.0,15.79,9.1,45.0,10.0,0.0
,128215.6203,1031483.011,,,,0.0,521.59,225.0,15.79,9.1,54.0,1.0,0.0
,128216.6203,1031483.011,,,,0.0,521.8,225.0,15.79,9.1,46.0,25.0,0.0
,128217.6203,1031483.011,,,,0.0,522.0,225.0,15.79,9.1,39.0,42.0,0.0
,128218.6203,1031483.011,,,,0.0,522.2,225.0,15.79,9.1,54.0,13.0,0.0
,128219.6203,1031483.011,,,,0.0,522.4,225.0,15.79,9.1,57.0,6.0,0.0
,128220.6203,1031483.011,,,,0.0,522.59,228.57,15.82,9.13,36.0,22.0,0.0
,128221.6203,1031483.011,,,,0.0,522.8,232.59,14.97,9.15,38.0,26.0,0.0
,128222.6203,1031483.011,,,,0.0,523.0,236.3,15.13,9.18,58.0,0.0,0.0
,128223.6203,1031483.011,,,,0.0,523.3,236.3,15.13,9.18,51.0,10.0,0.0
,128224.6203,1031483.011,,,,0.0,523.5,233.13,14.03,9.16,51.0,2.0,0.0
,128225.6203,1031483.011,,,,0.0,523.7,233.13,14.03,9.16,39.0,29.0,0.0
,128226.6203,1031483.011,,,,0.0,523.9,233.13,14.03,9.16,41.0,25.0,0.0
,128227.6203,1031483.011,,,,0.0,524.09,233.12,14.03,9.16,66.0,3.0,0.0
,128228.6203,1031483.011,,,,0.0,524.3,233.12,14.03,9.16,64.0,17.0,0.0
,128229.6203,1031483.011,,,,0.0,524.5,233.13,14.03,9.16,55.0,14.0,0.0
,128230.6203,1031483.011,,,,0.0,524.7,229.4,12.97,9.13,59.0,10.0,0.0
,128231.6203,1031483.011,,,,0.0,524.8,229.76,12.01,9.13,50.0,18.0,0.0
,128232.6203,1031483.011,,,,0.0,525.0,230.19,11.04,9.14,52.0,8.0,0.0
,128233.6203,1031483.011,,,,0.0,525.09,230.19,11.04,9.14,40.0,14.0,0.0
,128234.6203,1031483.011,,,,0.0,525.3,230.19,11.04,9.14,53.0,7.0,0.0
,128235.6203,1031483.011,,,,0.0,525.4,230.19,11.04,9.14,58.0,10.0,0.0
,128236.6203,1031483.011,,,,0.0,525.59,230.7,10.07,9.14,49.0,20.0,0.0
,128237.6203,1031483.011,,,,0.0,525.7,230.71,10.07,9.14,56.0,9.0,0.0
,128238.6203,1031483.011,,,,0.0,525.9,230.19,11.04,9.14,56.0,9.0,0.0
,128239.6203,1031483.011,,,,0.0,526.0,225.0,9.03,9.1,68.0,7.0,0.0
,128240.6203,1031483.011,,,,0.0,526.09,236.31,10.21,9.18,63.0,9.0,0.0
,128241.6203,1031483.011,,,,0.0,526.3,236.3,10.21,9.18,58.0,3.0,0.0
,128242.6203,1031483.011,,,,0.0,526.4,237.52,9.25,9.19,47.0,26.0,0.0
,128243.6203,1031483.011,,,,0.0,526.59,243.43,9.51,9.22,73.0,1.0,0.0
,128244.6203,1031483.011,,,,0.0,526.7,239.03,8.29,9.2,47.0,5.0,0.0
,128245.6203,1031483.011,,,,0.0,526.8,243.43,9.52,9.22,28.0,25.0,0.0
,128246.6203,1031483.011,,,,0.0,527.0,243.43,9.51,9.22,42.0,10.0,0.0
,128247.6203,1031483.011,,,,0.0,527.09,243.43,9.52,9.22,33.0,20.0,0.0
,128248.6203,1031483.011,,,,0.0,527.3,237.52,9.25,9.19,57.0,16.0,0.0
,128249.6203,1031483.011,,,,0.0,527.4,237.52,9.25,9.19,69.0,8.0,0.0
,128250.6203,1031483.011,,,,0.0,527.59,243.43,9.51,9.22,64.0,15.0,0.0
,128251.6203,1031483.011,,,,0.0,527.7,239.03,8.29,9.2,45.0,17.0,0.0
,128252.6203,1031483.011,,,,0.0,527.8,245.55,8.58,9.24,60.0,3.0,0.0
,128253.6203,1031483.011,,,,0.0,528.0,245.55,8.58,9.24,81.0,0.0,0.0
,128254.6203,1031483.011,,,,0.0,528.09,239.03,8.29,9.2,82.0,0.0,0.0
,128255.6203,1031483.011,,,,0.0,528.2,245.55,8.58,9.24,80.0,1.0,0.0
,128256.6203,1031483.011,,,,0.0,528.4,251.56,8.98,9.27,84.0,1.0,0.0
,128257.6203,1031483.011,,,,2.0,528.5,251.56,8.98,9.27,68.0,4.0,0.0
,128258.6203,1031483.011,,,,0.0,528.7,248.19,7.66,9.25,61.0,16.0,0.0
,128259.6203,1031483.011,,,,0.0,528.8,248.2,7.66,9.25,56.0,17.0,0.0
,128260.6203,1031483.011,,,,0.0,528.9,248.2,7.66,9.25,46.0,29.0,0.0
,128261.6203,1031483.011,,,,0.0,529.0,248.19,7.66,9.25,54.0,11.0,0.0
,128262.6203,1031483.011,,,,0.0,529.2,248.19,7.66,9.25,78.0,8.0,0.0
,128263.6203,1031483.011,,,,0.0,529.3,243.43,6.37,9.22,86.0,5.0,0.0
,128264.6203,1031483.011,,,,0.0,529.4,251.56,6.76,9.27,85.0,5.0,0.0
,128265.6203,1031483.011,,,,0.0,529.5,255.96,5.88,9.29,87.0,0.0,0.0
,128266.6203,1031483.011,,,,0.0,529.59,239.03,4.16,9.2,78.0,1.0,0.0
,128267.6203,1031483.011,,,,0.0,529.59,239.03,4.16,9.2,65.0,4.0,0.0
,128268.6203,1031483.011,,,,0.0,529.7,261.86,5.05,9.32,72.0,8.0,0.0
,128269.6203,1031483.011,,,,1.0,529.8,270.0,2.86,9.34,61.0,9.0,0.0
,128270.6203,1031483.011,,,,0.0,529.8,270.0,2.86,9.34,87.0,3.0,0.0
,128271.6203,1031483.011,,,,0.0,529.9,270.0,2.86,9.34,76.0,1.0,0.0
,128272.6203,1031483.011,,,,0.0,529.9,-1.0,0.0,9.78,84.0,5.0,0.0
,128273.6203,1031483.011,,,,0.0,529.9,315.0,1.01,9.31,90.0,0.0,0.0
,128274.6203,1031483.011,,,,0.0,529.9,341.56,2.26,9.08,97.0,0.0,0.0
,128275.6203,1031483.011,,,,0.0,529.9,0.0,2.86,9.76,86.0,1.0,0.0
,128276.6203,1031483.011,,,,0.0,529.9,18.43,2.26,9.28,67.0,9.0,0.0
,128277.6203,1031483.011,,,,0.0,529.9,45.0,1.01,8.79,82.0,1.0,0.0
,128278.6203,1031483.011,,,,0.0,529.9,45.0,1.01,8.79,80.0,0.0,0.0
,128279.6203,1031483.011,,,,0.0,529.9,45.0,3.03,8.79,17.0,52.0,0.0
,128280.6203,1031483.011,,,,0.0,529.8,0.0,2.86,9.76,75.0,0.0,0.0
,128281.6203,1031483.011,,,,0.0,529.9,333.43,3.2,9.17,65.0,9.0,0.0
,128282.6203,1031483.011,,,,0.0,529.9,0.0,2.86,9.76,85.0,0.0,0.0
,128283.6203,1031483.011,,,,0.0,529.9,0.0,2.86,9.76,98.0,0.0,0.0
,128284.6203,1031483.011,,,,0.0,529.9,26.56,3.2,9.11,87.0,6.0,0.0
,128285.6203,1031483.011,,,,0.0,529.8,30.96,4.16,9.02,80.0,0.0,0.0
,128286.6203,1031483.011,,,,0.0,529.8,8.12,5.05,9.53,79.0,3.0,0.0
,128287.6203,1031483.011,,,,0.0,529.8,26.56,6.37,9.11,87.0,6.0,0.0
,128288.6203,1031483.011,,,,0.0,529.7,26.56,6.37,9.11,88.0,2.0,0.0
,128289.6203,1031483.011,,,,0.0,529.7,26.56,6.37,9.11,79.0,8.0,0.0
,128290.6203,1031483.011,,,,0.0,529.59,26.56,6.37,9.11,74.0,2.0,0.0
,128291.6203,1031483.011,,,,0.0,529.59,26.56,6.37,9.11,72.0,7.0,0.0
,128292.6203,1031483.011,,,,0.0,529.5,45.0,8.04,8.79,83.0,5.0,0.0
,128293.6203,1031483.011,,,,1.0,529.4,29.05,7.33,9.06,87.0,0.0,0.0
,128294.6203,1031483.011,,,,0.0,529.4,21.8,7.66,9.2,44.0,15.0,0.0
,128295.6203,1031483.011,,,,0.0,529.3,37.87,8.11,8.9,43.0,27.0,0.0
,128296.6203,1031483.011,,,,0.0,529.2,45.0,8.04,8.79,80.0,6.0,0.0
,128297.6203,1031483.011,,,,0.0,529.09,37.87,8.11,8.9,89.0,1.0,0.0
,128298.6203,1031483.011,,,,0.0,529.0,32.46,9.25,8.99,72.0,11.0,0.0
,128299.6203,1031483.011,,,,0.0,528.9,33.69,10.21,8.97,76.0,12.0,0.0
,128300.6203,1031483.011,,,,1.0,528.8,33.68,10.21,8.97,73.0,17.0,0.0
,128301.6203,1031483.011,,,,0.0,528.7,34.69,11.18,8.96,45.0,26.0,0.0
,128302.6203,1031483.011,,,,0.0,528.59,35.54,12.13,8.94,42.0,13.0,0.0
,128303.6203,1031483.011,,,,0.0,528.5,34.69,11.17,8.96,66.0,9.0,0.0
,128304.6203,1031483.011,,,,0.0,528.4,33.68,10.21,8.97,75.0,9.0,0.0
,128305.6203,1031483.011,,,,0.0,528.3,39.8,11.04,8.87,71.0,13.0,0.0
,128306.6203,1031483.011,,,,0.0,528.09,40.23,12.01,8.86,82.0,9.0,0.0
,128307.6203,1031483.011,,,,0.0,528.0,35.53,12.13,8.94,82.0,6.0,0.0
,128308.6203,1031483.011,,,,0.0,527.9,40.23,12.01,8.86,74.0,11.0,0.0
,128309.6203,1031483.011,,,,0.0,527.7,40.23,12.01,8.86,77.0,6.0,0.0
,128310.6203,1031483.011,,,,0.0,527.59,40.6,12.97,8.86,69.0,15.0,0.0
,128311.6203,1031483.011,,,,0.0,527.4,40.6,12.97,8.86,63.0,26.0,0.0
,128312.6203,1031483.011,,,,0.0,527.3,35.53,12.13,8.94,59.0,16.0,0.0
,128313.6203,1031483.011,,,,0.0,527.2,40.59,12.97,8.86,53.0,28.0,0.0
,128314.6203,1031483.011,,,,0.0,527.0,45.0,13.9,8.79,69.0,16.0,0.0
,128315.6203,1031483.011,,,,0.0,526.8,45.0,12.94,8.79,85.0,2.0,0.0
,128316.6203,1031483.011,,,,0.0,526.7,45.0,12.94,8.79,85.0,4.0,0.0
,128317.6203,1031483.011,,,,0.0,526.5,45.0,13.9,8.79,90.0,1.0,0.0
,128318.6203,1031483.011,,,,0.0,526.3,45.0,12.94,8.79,66.0,8.0,0.0
,128319.6203,1031483.011,,,,0.0,526.2,45.0,12.94,8.79,80.0,5.0,0.0
,128320.6203,1031483.011,,,,0.0,526.0,45.0,13.9,8.79,33.0,34.0,0.0
,128321.6203,1031483.011,,,,0.0,525.8,49.08,13.93,8.74,84.0,1.0,0.0
,128322.6203,1031483.011,,,,0.0,525.59,49.4,12.97,8.73,66.0,22.0,0.0
,128323.6203,1031483.011,,,,0.0,525.5,45.0,12.94,8.79,30.0,39.0,0.0
,128324.6203,1031483.011,,,,0.0,525.3,45.0,14.85,8.79,31.0,54.0,0.0
,128325.6203,1031483.011,,,,0.0,525.09,45.0,15.79,8.79,45.0,40.0,0.0
,128326.6203,1031483.011,,,,0.0,524.9,45.0,15.79,8.79,65.0,15.0,0.0
,128327.6203,1031483.011,,,,0.0,524.7,40.91,13.93,8.85,88.0,0.0,0.0
,128328.6203,1031483.011,,,,0.0,524.59,40.6,12.97,8.86,85.0,7.0,0.0
,128329.6203,1031483.011,,,,0.0,524.4,45.0,14.85,8.79,51.0,25.0,0.0
,128330.6203,1031483.011,,,,1.0,524.2,36.87,14.03,8.92,59.0,25.0,0.0
,128331.6203,1031483.011,,,,0.0,524.09,36.87,14.03,8.92,59.0,18.0,0.0
,128332.6203,1031483.011,,,,0.0,523.9,36.87,14.03,8.92,60.0,12.0,0.0
,128333.6203,1031483.011,,,,0.0,523.8,27.89,13.51,9.08,32.0,44.0,0.0
,128334.6203,1031483.011,,,,0.0,523.7,30.06,15.34,9.04,48.0,20.0,0.0
,128335.6203,1031483.011,,,,2.0,523.5,26.56,15.61,9.11,49.0,31.0,0.0
,128336.6203,1031483.011,,,,0.0,523.4,16.69,14.62,9.32,25.0,41.0,0.0
,128337.6203,1031483.011,,,,0.0,523.4,14.74,13.79,9.36,70.0,6.0,0.0
,128338.6203,1031483.011,,,,0.0,523.3,18.43,13.34,9.28,87.0,1.0,0.0
,128339.6203,1031483.011,,,,0.0,523.2,12.52,12.97,9.42,70.0,11.0,0.0
,128340.6203,1031483.011,,,,0.0,523.2,3.36,12.01,9.66,81.0,0.0,0.0
,128341.6203,1031483.011,,,,0.0,523.2,0.0,11.31,9.76,81.0,5.0,0.0
,128342.6203,1031483.011,,,,0.0,523.2,0.0,11.31,9.76,65.0,18.0,0.0
,128343.6203,1031483.011,,,,0.0,523.2,0.0,11.31,9.76,56.0,5.0,0.0
,128344.6203,1031483.011,,,,2.0,523.2,356.63,12.01,8.87,61.0,3.0,0.0
,128195.6203,1031482.011,,,,0.0,516.5,222.27,20.38,9.08,34.0,17.0,0.0
,128196.6203,1031482.011,,,,0.0,516.8,222.27,20.38,9.08,51.0,0.0,0.0
,128197.6203,1031482.011,,,,0.0,517.0,222.27,20.38,9.08,56.0,14.0,0.0
,128198.6203,1031482.011,,,,0.0,517.3,225.0,20.36,9.1,64.0,11.0,0.0
,128199.6203,1031482.011,,,,0.0,517.5,225.0,19.47,9.1,17.0,39.0,0.0
,128200.6203,1031482.011,,,,0.0,517.8,225.0,19.47,9.1,49.0,8.0,0.0
,128201.6203,1031482.011,,,,0.0,518.0,227.72,20.38,9.12,62.0,10.0,0.0
,128202.6203,1031482.011,,,,0.0,518.3,227.72,20.38,9.12,48.0,21.0,0.0
,128203.6203,1031482.011,,,,0.0,518.59,225.0,19.47,9.1,23.0,43.0,0.0
,128204.6203,1031482.011,,,,0.0,518.8,225.0,19.47,9.1,56.0,17.0,0.0
,128205.6203,1031482.011,,,,0.0,519.09,225.0,19.47,9.1,48.0,13.0,0.0
,128206.6203,1031482.011,,,,0.0,519.3,225.0,19.47,9.1,46.0,25.0,0.0
,128207.6203,1031482.011,,,,0.0,519.59,225.0,18.56,9.1,58.0,11.0,0.0
,128208.6203,1031482.011,,,,0.0,519.8,225.0,17.65,9.1,48.0,12.0,0.0
,128209.6203,1031482.011,,,,0.0,520.0,225.0,18.56,9.1,47.0,25.0,0.0
,128210.6203,1031482.011,,,,0.0,520.3,225.0,18.56,9.1,58.0,2.0,0.0
,128211.6203,1031482.011,,,,0.0,520.5,225.0,17.65,9.1,59.0,13.0,0.0
,128212.6203,1031482.011,,,,0.0,520.7,225.0,18.56,9.1,47.0,7.0,0.0
,128213.6203,1031482.011,,,,0.0,521.0,225.0,18.56,9.1,52.0,17.0,0.0
,128214.6203,1031482.011,,,,0.0,521.2,225.0,16.72,9.1,53.0,16.0,0.0
,128215.6203,1031482.011,,,,0.0,521.4,225.0,15.79,9.1,54.0,3.0,0.0
,128216.6203,1031482.011,,,,0.0,521.59,225.0,15.79,9.1,52.0,14.0,0.0
,128217.6203,1031482.011,,,,0.0,521.8,225.0,15.79,9.1,51.0,3.0,0.0
,128218.6203,1031482.011,,,,0.0,522.0,228.57,15.82,9.13,48.0,27.0,0.0
,128219.6203,1031482.011,,,,0.0,522.2,232.59,14.97,9.15,44.0,7.0,0.0
,128220.6203,1031482.011,,,,0.0,522.4,236.3,15.13,9.18,48.0,6.0,0.0
,128221.6203,1031482.011,,,,0.0,522.7,236.31,15.13,9.18,59.0,11.0,0.0
,128222.6203,1031482.011,,,,0.0,522.9,232.59,14.97,9.15,46.0,8.0,0.0
,128223.6203,1031482.011,,,,0.0,523.09,232.12,15.9,9.15,59.0,8.0,0.0
,128224.6203,1031482.011,,,,0.0,523.3,232.59,14.97,9.15,60.0,13.0,0.0
,128225.6203,1031482.011,,,,0.0,523.5,233.13,14.03,9.16,45.0,28.0,0.0
,128226.6203,1031482.011,,,,0.0,523.7,233.12,14.03,9.16,40.0,22.0,0.0
,128227.6203,1031482.011,,,,0.0,523.9,233.12,14.03,9.16,52.0,19.0,0.0
,128228.6203,1031482.011,,,,0.0,524.09,233.13,14.03,9.16,54.0,17.0,0.0
,128229.6203,1031482.011,,,,0.0,524.3,233.13,14.03,9.16,56.0,9.0,0.0
,128230.6203,1031482.011,,,,0.0,524.5,233.74,13.08,9.16,50.0,11.0,0.0
,128231.6203,1031482.011,,,,0.0,524.7,234.46,12.13,9.17,44.0,25.0,0.0
,128232.6203,1031482.011,,,,0.0,524.9,230.19,11.04,9.14,64.0,5.0,0.0
,128233.6203,1031482.011,,,,0.0,525.0,230.19,11.04,9.14,64.0,8.0,0.0
,128234.6203,1031482.011,,,,0.0,525.2,230.19,11.04,9.14,67.0,8.0,0.0
,128235.6203,1031482.011,,,,0.0,525.3,230.19,11.04,9.14,45.0,3.0,0.0
,128236.6203,1031482.011,,,,0.0,525.5,230.19,11.04,9.14,65.0,5.0,0.0
,128237.6203,1031482.011,,,,0.0,525.59,225.0,10.02,9.1,67.0,8.0,0.0
,128238.6203,1031482.011,,,,0.0,525.7,230.19,11.04,9.14,56.0,5.0,0.0
,128239.6203,1031482.011,,,,0.0,525.9,230.7,10.07,9.14,69.0,3.0,0.0
,128240.6203,1031482.011,,,,0.0,526.0,236.31,10.21,9.18,46.0,19.0,0.0
,128241.6203,1031482.011,,,,0.0,526.2,236.31,10.21,9.18,48.0,15.0,0.0
,128242.6203,1031482.011,,,,0.0,526.3,236.31,10.21,9.18,61.0,12.0,0.0
,128243.6203,1031482.011,,,,0.0,526.5,236.31,10.21,9.18,50.0,25.0,0.0
,128244.6203,1031482.011,,,,0.0,526.59,237.53,9.25,9.19,61.0,12.0,0.0
,128245.6203,1031482.011,,,,0.0,526.8,243.43,9.52,9.22,49.0,7.0,0.0
,128246.6203,1031482.011,,,,0.0,526.9,243.43,9.51,9.22,63.0,6.0,0.0
,128247.6203,1031482.011,,,,0.0,527.09,243.43,9.51,9.22,55.0,20.0,0.0
,128248.6203,1031482.011,,,,0.0,527.2,239.03,8.29,9.2,46.0,23.0,0.0
,128249.6203,1031482.011,,,,0.0,527.3,243.43,9.52,9.22,68.0,14.0,0.0
,128250.6203,1031482.011,,,,0.0,527.5,243.43,9.51,9.22,74.0,5.0,0.0
,128251.6203,1031482.011,,,,0.0,527.59,245.55,8.58,9.24,67.0,11.0,0.0
,128252.6203,1031482.011,,,,0.0,527.8,245.55,8.58,9.24,85.0,0.0,0.0
,128253.6203,1031482.011,,,,0.0,527.9,239.03,8.29,9.2,84.0,0.0,0.0
,128254.6203,1031482.011,,,,0.0,528.0,245.55,8.58,9.24,55.0,4.0,0.0
,128255.6203,1031482.011,,,,0.0,528.2,251.56,8.98,9.27,71.0,0.0,0.0
,128256.6203,1031482.011,,,,0.0,528.3,251.56,8.98,9.27,53.0,18.0,0.0
,128257.6203,1031482.011,,,,1.0,528.5,245.55,8.58,9.24,76.0,0.0,0.0
,128258.6203,1031482.011,,,,0.0,528.59,239.03,8.29,9.2,67.0,5.0,0.0
,128259.6203,1031482.011,,,,0.0,528.7,245.55,8.58,9.24,56.0,15.0,0.0
,128260.6203,1031482.011,,,,0.0,528.9,254.74,8.11,9.28,75.0,3.0,0.0
,128261.6203,1031482.011,,,,0.0,529.0,258.68,7.26,9.3,47.0,21.0,0.0
,128262.6203,1031482.011,,,,0.0,529.09,251.56,6.76,9.27,30.0,59.0,0.0
,128263.6203,1031482.011,,,,0.0,529.2,243.43,6.37,9.22,59.0,19.0,0.0
,128264.6203,1031482.011,,,,0.0,529.3,248.19,7.66,9.25,58.0,20.0,0.0
,128265.6203,1031482.011,,,,0.0,529.5,243.43,6.37,9.22,67.0,4.0,0.0
,128266.6203,1031482.011,,,,0.0,529.5,239.03,4.16,9.2,66.0,10.0,0.0
,128267.6203,1031482.011,,,,0.0,529.59,261.87,5.05,9.32,69.0,15.0,0.0
,128268.6203,1031482.011,,,,0.0,529.7,270.0,5.71,9.34,75.0,5.0,0.0
,128269.6203,1031482.011,,,,0.0,529.8,270.0,2.86,9.34,79.0,2.0,0.0
,128270.6203,1031482.011,,,,0.0,529.8,270.0,2.86,9.34,79.0,2.0,0.0
,128271.6203,1031482.011,,,,0.0,529.9,270.0,2.86,9.34,85.0,4.0,0.0
,128272.6203,1031482.011,,,,0.0,529.9,315.0,1.01,9.31,74.0,3.0,0.0
,128273.6203,1031482.011,,,,0.0,529.9,315.0,3.03,9.31,89.0,0.0,0.0
,128274.6203,1031482.011,,,,0.0,530.0,333.43,3.19,9.17,84.0,0.0,0.0
,128275.6203,1031482.011,,,,0.0,530.0,0.0,2.86,9.76,93.0,0.0,0.0
,128276.6203,1031482.011,,,,0.0,530.0,26.56,3.19,9.11,87.0,1.0,0.0
,128277.6203,1031482.011,,,,0.0,529.9,26.56,3.19,9.11,85.0,0.0,0.0
