CLASNAME,OBJNAME,DEFCREDT,DEFMODDT,DELETED,EXPLABEL,ID,LDESC,MRACCESS,PRODFLAG,USEDFLAG,VERSION,PREDCLAS,PREDROLE,SUCCCLAS,SUCCROLE,VERB,PREDCARD,SUCCCARD
CMRassocmgr,LIBRARY CONTAINS TABLE,1283357743.00604,1283357743.00604,,,A0000001.A4000001,This assoc was carried fwd from 8.1,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.LIBRARY,LOCATION,SASHELP.MDCLASS.TABLE,DATAFILE,CONTAINS,0:m,0:1
CMRassocmgr,TABLE IS_COMPOSED_OF COLUMN,1283357743.16667,1283357743.16667,,,A0000001.A4000002,This assoc was carried fwd from 8.1,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.TABLE,TABLE,SASHELP.MDCLASS.COLUMN,COLUMN,IS_COMPOSED_OF,1:m,1:1
CMRassocmgr,LIBRARY CONTAINS TABLE,1283357743.29128,1283357743.29128,,,A0000001.A4000003,This assoc was carried fwd from 8.1,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.LIBRARY,LOCATION,SASHELP.MDCLASS.TABLE,COPY,CONTAINS,0:m,0:1
CMRassocmgr,DELETED *** REPOSITORY USES REPOSITORY,1283357743.42387,1283357743.42387,,,A0000001.A4000004,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.OBJPOOL.RPOSCTRL,INTERNAL REFERENCE,SASHELP.OBJPOOL.RPOSCTRL,EXTERNAL REFERENCE,DELETED,0:m,0:m
CMRassocmgr,DELETED *** COLUMN USES SUBSET,1285523425.90424,1285538520.49549,,,A0000001.A4000005,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.COLUMN,INPUT SOURCE,SASHELP.MDCLASS.SUBSET,TARGET,DELETED,0:m,0:m
CMRassocmgr,DELETED *** COLUMN USES INDEX,1285523427.57239,1285538520.51131,,,A0000001.A4000006,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.COLUMN,COLUMN,SASHELP.MDCLASS.INDEX,TARGET,DELETED,0:m,0:m
CMRassocmgr,DELETED *** CONNECT CONTAINS P_TABLE,1285523428.51033,1285538520.52717,,,A0000001.A4000007,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.CONNECT,CONNECT,SASHELP.MDCLASS.P_TABLE,CONNECTION,DELETED,0:m,0:1
CMRassocmgr,DELETED *** TABLE CONTAINS TABLE,1285523428.59335,1285538520.55326,,,A0000001.A4000008,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.TABLE,PARENT,SASHELP.MDCLASS.TABLE,CHILD,DELETED,0:m,0:1
CMRassocmgr,DELETED *** TABLE USES TABLE,1285523428.6763,1285538520.56938,,,A0000001.A4000009,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.TABLE,INPUT SOURCE,SASHELP.MDCLASS.TABLE,TARGET,DELETED,0:m,0:m
CMRassocmgr,DELETED *** LIBRARY CONTAINS P_TABLE,1285523428.75933,1285538520.59606,,,A0000001.A400000A,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.LIBRARY,LIBRARY,SASHELP.MDCLASS.P_TABLE,DATAFILE,DELETED,0:m,0:1
CMRassocmgr,DELETED *** P_TABLE CONTAINS TABLE,1285523428.84223,1285538520.61305,,,A0000001.A400000B,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.P_TABLE,STORE,SASHELP.MDCLASS.TABLE,LEVEL,DELETED,0:m,0:1
CMRassocmgr,DELETED *** P_TABLE CONTAINS TBLSECUR,1285523429.37396,1285538520.62944,,,A0000001.A400000C,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.P_TABLE,OBJECT,SASHELP.MDCLASS.TBLSECUR,SECURITY,DELETED,0:m,1:1
CMRassocmgr,DELETED *** P_TABLE CONTAINS INDEX,1285523429.45689,1285538520.64615,,,A0000001.A400000D,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.P_TABLE,TABLE,SASHELP.MDCLASS.INDEX,INDEX,DELETED,0:m,1:1
CMRassocmgr,DELETED *** PERSON CONTAINS TABLE,1285523429.76365,1285538520.67287,,,A0000001.A400000E,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PERSON,CUSTODIAN,SASHELP.MDCLASS.TABLE,OBJECT,DELETED,0:m,0:1
CMRassocmgr,DELETED *** PERSON CONTAINS TABLE,1285523429.84663,1285538520.68961,,,A0000001.A400000F,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PERSON,OWNER,SASHELP.MDCLASS.TABLE,OBJECT,DELETED,0:m,0:1
CMRassocmgr,DELETED *** PERSON USES REMOTE,1285523429.92997,1285538520.71665,,,A0000001.A400000G,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PERSON,PERSON,SASHELP.MDCLASS.REMOTE,HOST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** PERSON USES CONNECT,1285523430.01268,1285538520.74366,,,A0000001.A400000H,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PERSON,PERSON,SASHELP.MDCLASS.CONNECT,DBMS,DELETED,0:m,0:m
CMRassocmgr,DELETED *** PROCESS CONTAINS TABLE,1285523430.25329,1285538520.76069,,,A0000001.A400000I,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PROCESS,PROCESS,SASHELP.MDCLASS.TABLE,OUTPUT_DATA,DELETED,0:m,0:1
CMRassocmgr,DELETED *** PROCESS CONTAINS PROCESS,1285523430.33621,1285538520.77781,,,A0000001.A400000J,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PROCESS,POSTPROCESS,SASHELP.MDCLASS.PROCESS,PREPROCESS,DELETED,0:m,0:1
CMRassocmgr,DELETED *** PROCESS CONTAINS SRCCODE,1285523430.6102,1285538520.80598,,,A0000001.A400000K,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PROCESS,PROCESS,SASHELP.MDCLASS.SRCCODE,SRCCODE,DELETED,0:m,0:1
CMRassocmgr,DELETED *** PROCESS CONTAINS SUBSET,1285523430.69317,1285538520.83331,,,A0000001.A400000L,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PROCESS,PROCESS,SASHELP.MDCLASS.SUBSET,SUBSET,DELETED,0:m,0:1
CMRassocmgr,DELETED *** PROCESS CONTAINS TRNSFORM,1285523430.93413,1285538520.85074,,,A0000001.A400000M,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.PROCESS,PROCESS,SASHELP.MDCLASS.TRNSFORM,TRANSFORM,DELETED,0:m,0:1
CMRassocmgr,DELETED *** REMOTE CONTAINS P_TABLE,1285523431.01688,1285538520.86825,,,A0000001.A400000N,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.REMOTE,HOST,SASHELP.MDCLASS.P_TABLE,FILE,DELETED,0:m,0:1
CMRassocmgr,DELETED *** REMOTE CONTAINS TABLE,1285523431.09992,1285538520.89604,,,A0000001.A400000O,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.REMOTE,HOST,SASHELP.MDCLASS.TABLE,FILE,DELETED,0:m,0:1
CMRassocmgr,DELETED *** REMOTE CONTAINS PROCESS,1285523431.18334,1285538520.92383,,,A0000001.A400000P,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.REMOTE,HOST,SASHELP.MDCLASS.PROCESS,FILE,DELETED,0:m,0:1
CMRassocmgr,DELETED *** TRNSFORM USES COLUMN,1285523431.26589,1285538520.94165,,,A0000001.A400000Q,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.TRNSFORM,INPUT SOURCE,SASHELP.MDCLASS.COLUMN,TARGET,DELETED,0:m,0:m
CMRassocmgr,DELETED *** TRNSFORM USES COLUMN,1285523431.34897,1285538520.95961,,,A0000001.A400000R,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.MDCLASS.TRNSFORM,TARGET,SASHELP.MDCLASS.COLUMN,INPUT SOURCE,DELETED,0:m,0:m
CMRassocmgr,DELETED *** COMMONMD HAS NOTE,1285523431.58964,1285538520.98771,,,A0000001.A400000S,This association template has been deleted.,2.0,0.0,0.0,2.0,SASHELP.OBJPOOL.COMMONMD,OBJECT,SASHELP.MDCLASS.NOTE,NOTE,DELETED,0:m,1:1
CMRassocmgr,,1285538520.02694,1357142692.06,,,A0000001.A400000T,,2.0,0.0,0.0,2.0,,,,,VERSION NUMBER,005.3,
CMRassocmgr,DELETED *** Group USES Root,1286210512.81551,1286978395.12333,,,A0000001.A400000U,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRgroup,GROUPLIST,CMRroot,MEMBERLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** JobFlow USES JobFlow,1290438856.02717,1303146201.26019,,,A0000001.A400000V,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRjobflow,JOBFLOWSOURCELIST,CMRjobflow,JOBFLOWTARGETLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** WColumn HAS DataFile,1290438856.02728,1303146201.26023,,,A0000001.A400000W,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,COLUMNLIST,CMRdatafile,TABLE,DELETED,1:1,0:m
CMRassocmgr,DELETED *** Key HAS_1_N_OF WColumn,1290438856.02739,1303146201.26025,,,A0000001.A400000X,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRkey,KEYLIST,CMRwcolumn,KEYCOLUMNLIST,DELETED,1:m,0:m
CMRassocmgr,DELETED *** WColumn IS_CONTAINED_IN_0_N KeyAssociation,1290438856.02751,1303146201.26027,,,A0000001.A400000Y,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,FKEYCOLUMN,CMRkeyassoc,FKEYASSOCIATIONLIST,DELETED,0:m,1:1
CMRassocmgr,DELETED *** WColumn USES Index,1290438856.02762,1303146201.2603,,,A0000001.A400000Z,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,INDEXCOLUMNLIST,CMRindex,INDEXLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** WColumn USES Hierarchy,1286978388.1443,1289214752.85584,,,A0000001.A4000010,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,HIERARCHYCOLUMNLIST,CMRhrarchy,HIERARCHYLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** WColumn USES Crossing,1290438856.02773,1303146201.26034,,,A0000001.A4000011,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,CROSSINGCOLUMNLIST,CMRcrossing,CROSSINGLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** WColumn USES Query,1290438856.02784,1303146201.26037,,,A0000001.A4000012,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,GROUPBYCOLUMNLIST,CMRquery,GROUPBYTARGETLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** RowSelector USES WColumn,1290438856.02794,1303146201.26039,,,A0000001.A4000013,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRrowsel,ROWSELTARGETLIST,CMRwcolumn,COLUMNLIST,DELETED,0:m,0:m
CMRassocmgr,DELETED *** CategoryMember HAS WColumn,1290438856.02805,1303146201.26042,,,A0000001.A4000014,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRcatmem,VALUELIST,CMRwcolumn,COLUMNFORVALUE,DELETED,1:1,0:m
CMRassocmgr,DELETED *** WColumn IS_CONTAINED_IN_0_N KeyAssociation,1290438856.02817,1303146201.26044,,,A0000001.A4000015,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRwcolumn,UKEYCOLUMN,CMRkeyassoc,UKEYASSOCIATIONLIST,DELETED,0:m,1:1
CMRassocmgr,DELETED *** Extension HAS Root,1290438856.02828,1303146201.26047,,,A0000001.A4000016,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRxtension,EXTENSIONLIST,CMRroot,OBJECT,DELETED,1:1,0:m
CMRassocmgr,DELETED *** Index HAS PhysicalTable,1290438856.02838,1303146201.26049,,,A0000001.A4000017,This association template has been deleted.,2.0,0.0,0.0,2.0,CMRindex,INDEXLIST,CMRptable,INDEXEDTABLE,DELETED,1:1,0:m
