COUNTRY,STATE,COUNTY,ACTUAL,PREDICT,PRODTYPE,PRODUCT,YEAR,QUARTER,MONTH,MONYR
U.S.A.,Illinois,McLean,28.4615384615384,23.6153846153846,OFFICE,DESK,1998.0,1.0,1994-01-01,1998-01-01
U.S.A.,Illinois,McLean,123.0,103.461538461538,OFFICE,DESK,1998.0,1.0,1994-02-01,1998-02-01
U.S.A.,Illinois,McLean,58.0,37.2307692307692,OFFICE,DESK,1998.0,1.0,1994-03-01,1998-03-01
U.S.A.,Illinois,McLean,66.0,159.307692307692,OFFICE,DESK,1998.0,2.0,1994-04-01,1998-04-01
U.S.A.,Illinois,McLean,130.615384615384,103.384615384615,OFFICE,DESK,1998.0,2.0,1994-05-01,1998-05-01
U.S.A.,Illinois,McLean,95.2307692307692,6.76923076923077,OFFICE,DESK,1998.0,2.0,1994-06-01,1998-06-01
U.S.A.,Illinois,McLean,56.8461538461538,41.8461538461538,OFFICE,DESK,1998.0,3.0,1994-07-01,1998-07-01
U.S.A.,Illinois,McLean,110.692307692307,163.153846153846,OFFICE,DESK,1998.0,3.0,1994-08-01,1998-08-01
U.S.A.,Illinois,McLean,109.846153846153,73.9230769230769,OFFICE,DESK,1998.0,3.0,1994-09-01,1998-09-01
U.S.A.,Illinois,McLean,62.3846153846154,122.230769230769,OFFICE,DESK,1998.0,4.0,1994-10-01,1998-10-01
U.S.A.,Illinois,McLean,3.0,127.153846153846,OFFICE,DESK,1998.0,4.0,1994-11-01,1998-11-01
U.S.A.,Illinois,McLean,50.5384615384615,115.923076923076,OFFICE,DESK,1998.0,4.0,1994-12-01,1998-12-01
U.S.A.,Illinois,Winnebago,123.692307692307,100.0,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,105.16923076923,88.1230769230769,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,106.953846153846,102.153846153846,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,31.3230769230769,106.953846153846,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,39.9384615384615,35.5076923076923,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,56.0,55.076923076923,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,109.538461538461,90.6461538461538,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,40.4307692307692,83.2,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,99.8153846153846,124.615384615384,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,100.861538461538,102.523076923076,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,43.1384615384615,100.553846153846,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,78.4,88.0,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,75.1384615384615,73.4769230769231,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,78.0307692307692,6.46153846153846,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,68.3076923076923,50.1538461538461,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,78.0307692307692,36.0,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,81.3538461538461,115.630769230769,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,15.3230769230769,73.0461538461538,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,116.36923076923,67.0153846153846,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,27.076923076923,129.16923076923,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,5.53846153846153,16.0,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,67.3846153846154,20.3076923076923,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,56.8,26.5846153846153,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,13.6,8.67692307692307,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,112.430769230769,8.92307692307692,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,37.4153846153846,41.0461538461538,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,98.5230769230769,12.7384615384615,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,61.5384615384615,63.2,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,17.9076923076923,2.4,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,77.1076923076923,100.184615384615,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,20.6153846153846,112.984615384615,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,89.8461538461538,83.4461538461538,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,82.5846153846154,129.538461538461,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,30.4615384615384,93.8461538461538,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,116.738461538461,90.9538461538461,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,95.8153846153846,118.953846153846,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,94.6461538461538,35.0153846153846,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,36.1846153846153,40.8615384615384,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,6.21538461538461,4.36923076923077,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,36.6153846153846,128.430769230769,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,111.692307692307,64.6153846153846,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,61.6615384615384,70.7692307692307,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,102.523076923076,84.5538461538461,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,97.5384615384615,76.9846153846154,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,111.753846153846,24.676923076923,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,69.4769230769231,104.307692307692,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,87.3230769230769,72.6769230769231,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,45.4153846153846,79.9384615384615,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,122.092307692307,32.8,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,69.6,81.1692307692307,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,21.1692307692307,2.89230769230769,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,44.4923076923076,19.4461538461538,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,92.1846153846154,45.0461538461538,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,29.1076923076923,122.461538461538,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,85.3538461538461,45.2307692307692,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,45.476923076923,76.6769230769231,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,35.9384615384615,23.0153846153846,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,87.076923076923,57.1076923076923,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,12.3692307692307,124.061538461538,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,65.4769230769231,73.2307692307692,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,113.230769230769,62.5846153846154,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,62.4615384615384,128.246153846153,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,84.6153846153846,114.523076923076,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,118.892307692307,127.692307692307,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,80.8,52.3692307692307,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,90.6461538461538,91.7538461538461,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,106.030769230769,85.2307692307692,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,77.1076923076923,115.507692307692,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,31.3230769230769,8.92307692307692,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,10.2153846153846,80.3692307692307,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,45.476923076923,88.7384615384615,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,10.7076923076923,130.092307692307,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,0.12307692307692,30.0923076923077,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,29.2307692307692,48.4923076923077,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,110.153846153846,4.3076923076923,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,89.2923076923077,32.5538461538461,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,115.138461538461,95.6307692307692,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,16.1846153846153,4.61538461538461,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,43.5076923076923,74.3384615384615,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,85.9692307692307,92.9846153846153,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,62.9538461538461,80.4923076923077,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,80.8,121.6,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,99.6307692307692,113.046153846153,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,60.9846153846154,87.076923076923,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,74.1538461538461,115.815384615384,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,48.3076923076923,94.1538461538461,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,102.830769230769,73.3538461538461,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,103.938461538461,18.6461538461538,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,89.7230769230769,12.3076923076923,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,79.2,11.7538461538461,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,119.56923076923,11.076923076923,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,106.4,118.830769230769,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,96.1846153846154,96.1846153846154,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,81.8461538461538,60.3076923076923,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,66.5846153846154,75.0153846153846,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,120.8,24.1846153846153,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,31.4461538461538,123.692307692307,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,43.876923076923,86.5230769230769,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,50.7076923076923,92.9846153846153,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,83.076923076923,40.676923076923,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,119.138461538461,58.1538461538461,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,113.538461538461,27.5076923076923,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,100.676923076923,52.1230769230769,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,22.7076923076923,11.876923076923,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,2.89230769230769,8.30769230769231,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,95.8153846153846,66.4615384615384,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,17.9692307692307,95.2,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,69.5384615384615,123.753846153846,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,3.26153846153846,13.1692307692307,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,106.4,10.5230769230769,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,80.8,118.461538461538,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,29.9076923076923,61.1076923076923,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,86.8307692307692,55.9384615384615,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,57.6,38.5846153846153,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,46.2153846153846,86.8307692307692,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,24.9846153846153,23.5692307692307,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,9.66153846153846,40.0,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,69.3538461538461,131.384615384615,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,85.4769230769231,92.5538461538461,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,56.3692307692307,130.953846153846,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,67.9384615384615,23.076923076923,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,20.3076923076923,95.6307692307692,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,20.0615384615384,43.876923076923,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,82.2153846153846,100.0,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,67.8153846153846,27.6923076923077,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,82.9538461538461,105.6,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,18.8307692307692,85.2923076923077,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,16.3692307692307,46.0307692307692,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,5.9076923076923,30.0923076923077,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,84.8615384615384,90.0923076923077,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,3.75384615384615,14.9538461538461,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,4.8,50.5230769230769,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,55.8153846153846,73.9076923076923,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,6.95384615384615,89.1692307692307,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,96.4923076923077,47.076923076923,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,21.8461538461538,29.476923076923,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,37.9076923076923,70.1538461538461,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,56.8615384615384,15.3846153846153,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,5.1076923076923,55.0153846153846,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,10.5230769230769,46.1538461538461,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,20.3076923076923,88.4307692307692,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,52.3076923076923,76.9230769230769,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,112.738461538461,126.4,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,86.0307692307692,112.307692307692,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,54.6461538461538,33.2923076923077,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,118.892307692307,86.4615384615384,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,39.2615384615384,82.5846153846154,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,8.92307692307692,94.0923076923077,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,58.276923076923,108.061538461538,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,109.230769230769,3.2,FURNITURE,SOFA,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,82.4,121.784615384615,FURNITURE,SOFA,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,104.984615384615,127.446153846153,FURNITURE,SOFA,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,89.9692307692307,13.2923076923076,FURNITURE,SOFA,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,51.6923076923077,125.538461538461,FURNITURE,SOFA,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,101.723076923076,8.92307692307692,FURNITURE,SOFA,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,117.907692307692,31.8153846153846,FURNITURE,SOFA,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,97.8461538461538,69.6615384615384,FURNITURE,BED,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,102.461538461538,92.4923076923077,FURNITURE,BED,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,51.1384615384615,118.707692307692,FURNITURE,BED,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,98.0307692307692,38.9538461538461,FURNITURE,BED,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,14.276923076923,4.92307692307692,FURNITURE,BED,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,47.8153846153846,101.538461538461,FURNITURE,BED,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,59.9384615384615,40.0,FURNITURE,BED,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,20.8,128.923076923076,FURNITURE,BED,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,58.5846153846154,62.276923076923,FURNITURE,BED,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,72.8615384615384,103.076923076923,FURNITURE,BED,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,3.63076923076923,58.7692307692307,FURNITURE,BED,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,106.830769230769,9.1076923076923,FURNITURE,BED,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,92.1846153846154,28.0,OFFICE,CHAIR,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,91.0153846153846,50.5846153846154,OFFICE,CHAIR,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,114.707692307692,27.3846153846153,OFFICE,CHAIR,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,78.7076923076923,38.8923076923077,OFFICE,CHAIR,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,49.4153846153846,51.2615384615384,OFFICE,CHAIR,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,103.2,9.47692307692307,OFFICE,CHAIR,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,21.2307692307692,73.1692307692307,OFFICE,CHAIR,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,101.16923076923,74.8923076923077,OFFICE,CHAIR,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,121.476923076923,4.98461538461538,OFFICE,CHAIR,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,91.3846153846154,45.2307692307692,OFFICE,CHAIR,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,68.3692307692307,115.323076923076,OFFICE,CHAIR,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,18.3384615384615,31.5076923076923,OFFICE,CHAIR,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,88.676923076923,45.2923076923077,OFFICE,DESK,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,95.076923076923,0.49230769230769,OFFICE,DESK,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,17.2923076923076,81.9076923076923,OFFICE,DESK,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,76.1846153846154,94.2153846153846,OFFICE,DESK,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,43.4461538461538,16.9846153846153,OFFICE,DESK,1995.0,2.0,1993-05-01,1995-05-01
U.S.A.,Illinois,Winnebago,122.892307692307,110.338461538461,OFFICE,DESK,1995.0,2.0,1993-06-01,1995-06-01
U.S.A.,Illinois,Winnebago,121.784615384615,0.12307692307692,OFFICE,DESK,1995.0,3.0,1993-07-01,1995-07-01
U.S.A.,Illinois,Winnebago,85.8461538461538,28.2461538461538,OFFICE,DESK,1995.0,3.0,1993-08-01,1995-08-01
U.S.A.,Illinois,Winnebago,24.676923076923,36.0,OFFICE,DESK,1995.0,3.0,1993-09-01,1995-09-01
U.S.A.,Illinois,Winnebago,35.8153846153846,35.3846153846153,OFFICE,DESK,1995.0,4.0,1993-10-01,1995-10-01
U.S.A.,Illinois,Winnebago,4.0,87.2615384615384,OFFICE,DESK,1995.0,4.0,1993-11-01,1995-11-01
U.S.A.,Illinois,Winnebago,54.276923076923,45.7846153846153,OFFICE,DESK,1995.0,4.0,1993-12-01,1995-12-01
U.S.A.,Illinois,Winnebago,40.4923076923076,121.538461538461,FURNITURE,SOFA,1995.0,1.0,1993-01-01,1995-01-01
U.S.A.,Illinois,Winnebago,127.138461538461,82.9538461538461,FURNITURE,SOFA,1995.0,1.0,1993-02-01,1995-02-01
U.S.A.,Illinois,Winnebago,47.7538461538461,102.215384615384,FURNITURE,SOFA,1995.0,1.0,1993-03-01,1995-03-01
U.S.A.,Illinois,Winnebago,49.3538461538461,100.246153846153,FURNITURE,SOFA,1995.0,2.0,1993-04-01,1995-04-01
U.S.A.,Illinois,Winnebago,92.9230769230769,12.1846153846153,FURNITURE,SOFA,1995.0,2.0,1993-05-01,1995-05-01
