QtySold,Price,Advertised,Holiday,Date,Product
4.0,1.49,0.0,1.0,2003-11-20,Fried pork rinds
4.0,1.49,0.0,1.0,2003-11-21,Fried pork rinds
5.0,1.49,0.0,1.0,2003-11-22,Fried pork rinds
3.0,1.49,0.0,1.0,2003-11-23,Fried pork rinds
3.0,1.49,0.0,1.0,2003-11-24,Fried pork rinds
6.0,1.49,0.0,1.0,2003-11-25,Fried pork rinds
12.0,1.49,0.0,1.0,2003-11-26,Fried pork rinds
0.0,1.49,0.0,1.0,2003-11-27,Fried pork rinds
4.0,1.49,0.0,1.0,2003-11-28,Fried pork rinds
7.0,1.49,0.0,1.0,2003-11-29,Fried pork rinds
5.0,1.49,0.0,1.0,2003-11-30,Fried pork rinds
3.0,1.49,0.0,1.0,2003-12-01,Fried pork rinds
0.0,1.49,0.0,1.0,2003-12-02,Fried pork rinds
5.0,1.49,0.0,1.0,2003-12-03,Fried pork rinds
3.0,1.49,0.0,1.0,2003-12-04,Fried pork rinds
6.0,1.49,0.0,1.0,2003-12-05,Fried pork rinds
5.0,1.49,0.0,1.0,2003-12-06,Fried pork rinds
5.0,1.49,0.0,1.0,2003-12-07,Fried pork rinds
4.0,1.49,0.0,1.0,2003-12-08,Fried pork rinds
1.0,1.49,0.0,1.0,2003-12-09,Fried pork rinds
2.0,1.49,0.0,1.0,2003-12-10,Fried pork rinds
2.0,1.49,0.0,1.0,2003-12-11,Fried pork rinds
8.0,1.49,0.0,1.0,2003-12-12,Fried pork rinds
7.0,1.49,0.0,1.0,2003-12-13,Fried pork rinds
2.0,1.49,0.0,1.0,2003-12-14,Fried pork rinds
5.0,1.49,0.0,1.0,2003-12-15,Fried pork rinds
3.0,1.49,0.0,1.0,2003-12-16,Fried pork rinds
8.0,1.49,0.0,1.0,2003-12-17,Fried pork rinds
3.0,1.49,0.0,1.0,2003-12-18,Fried pork rinds
5.0,1.49,0.0,1.0,2003-12-19,Fried pork rinds
4.0,1.49,0.0,1.0,2003-12-20,Fried pork rinds
1.0,1.49,0.0,1.0,2003-12-21,Fried pork rinds
10.0,1.49,0.0,1.0,2003-12-22,Fried pork rinds
15.0,1.49,0.0,1.0,2003-12-23,Fried pork rinds
14.0,1.49,0.0,1.0,2003-12-24,Fried pork rinds
0.0,1.49,0.0,1.0,2003-12-25,Fried pork rinds
1.0,1.49,0.0,1.0,2003-12-26,Fried pork rinds
3.0,1.49,0.0,1.0,2003-12-27,Fried pork rinds
5.0,1.49,0.0,1.0,2003-12-28,Fried pork rinds
1.0,1.49,0.0,1.0,2003-12-29,Fried pork rinds
2.0,1.49,0.0,1.0,2003-12-30,Fried pork rinds
3.0,1.49,0.0,1.0,2003-12-31,Fried pork rinds
2.0,1.49,1.0,0.0,2004-01-01,Fried pork rinds
3.0,1.49,1.0,0.0,2004-01-02,Fried pork rinds
2.0,1.49,1.0,0.0,2004-01-03,Fried pork rinds
4.0,1.49,1.0,0.0,2004-01-04,Fried pork rinds
2.0,1.49,1.0,0.0,2004-01-05,Fried pork rinds
6.0,1.49,1.0,0.0,2004-01-06,Fried pork rinds
0.0,1.49,0.0,0.0,2004-01-07,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-08,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-09,Fried pork rinds
0.0,1.49,0.0,0.0,2004-01-10,Fried pork rinds
5.0,1.49,0.0,0.0,2004-01-11,Fried pork rinds
2.0,1.49,0.0,0.0,2004-01-12,Fried pork rinds
1.0,1.49,0.0,0.0,2004-01-13,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-14,Fried pork rinds
2.0,1.49,0.0,0.0,2004-01-15,Fried pork rinds
5.0,1.49,0.0,0.0,2004-01-16,Fried pork rinds
5.0,1.49,0.0,0.0,2004-01-17,Fried pork rinds
2.0,1.49,0.0,0.0,2004-01-18,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-19,Fried pork rinds
0.0,1.49,0.0,0.0,2004-01-20,Fried pork rinds
2.0,1.49,0.0,0.0,2004-01-21,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-22,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-23,Fried pork rinds
6.0,1.49,0.0,0.0,2004-01-24,Fried pork rinds
1.0,1.49,0.0,0.0,2004-01-25,Fried pork rinds
2.0,1.49,0.0,0.0,2004-01-26,Fried pork rinds
3.0,1.49,0.0,0.0,2004-01-27,Fried pork rinds
1.0,1.49,0.0,1.0,2004-01-28,Fried pork rinds
1.0,1.49,0.0,1.0,2004-01-29,Fried pork rinds
4.0,1.49,0.0,1.0,2004-01-30,Fried pork rinds
9.0,1.49,0.0,1.0,2004-01-31,Fried pork rinds
5.0,1.49,0.0,1.0,2004-02-01,Fried pork rinds
0.0,1.49,0.0,1.0,2004-02-02,Fried pork rinds
3.0,1.49,0.0,1.0,2004-02-03,Fried pork rinds
4.0,1.49,0.0,0.0,2004-02-04,Fried pork rinds
1.0,1.49,0.0,0.0,2004-02-05,Fried pork rinds
2.0,1.49,0.0,0.0,2004-02-06,Fried pork rinds
5.0,1.49,0.0,0.0,2004-02-07,Fried pork rinds
2.0,1.49,0.0,0.0,2004-02-08,Fried pork rinds
0.0,1.49,0.0,0.0,2004-02-09,Fried pork rinds
3.0,1.49,0.0,0.0,2004-02-10,Fried pork rinds
2.0,1.49,0.0,1.0,2004-02-11,Fried pork rinds
0.0,1.49,0.0,1.0,2004-02-12,Fried pork rinds
3.0,1.49,0.0,1.0,2004-02-13,Fried pork rinds
10.0,1.49,0.0,1.0,2004-02-14,Fried pork rinds
5.0,1.49,0.0,1.0,2004-02-15,Fried pork rinds
6.0,1.49,0.0,1.0,2004-02-16,Fried pork rinds
2.0,1.49,0.0,1.0,2004-02-17,Fried pork rinds
5.0,1.49,0.0,0.0,2004-02-18,Fried pork rinds
2.0,1.49,0.0,0.0,2004-02-19,Fried pork rinds
6.0,1.49,0.0,0.0,2004-02-20,Fried pork rinds
2.0,1.49,0.0,0.0,2004-02-21,Fried pork rinds
3.0,1.49,0.0,0.0,2004-02-22,Fried pork rinds
1.0,1.49,0.0,0.0,2004-02-23,Fried pork rinds
3.0,1.49,0.0,0.0,2004-02-24,Fried pork rinds
0.0,1.49,0.0,0.0,2004-02-25,Fried pork rinds
10.0,1.49,0.0,0.0,2004-02-26,Fried pork rinds
1.0,1.49,0.0,0.0,2004-02-27,Fried pork rinds
3.0,1.49,0.0,0.0,2004-02-28,Fried pork rinds
5.0,1.49,0.0,0.0,2004-02-29,Fried pork rinds
1.0,1.49,0.0,0.0,2004-03-01,Fried pork rinds
0.0,1.49,0.0,0.0,2004-03-02,Fried pork rinds
0.0,1.49,0.0,0.0,2004-03-03,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-04,Fried pork rinds
5.0,1.49,0.0,0.0,2004-03-05,Fried pork rinds
6.0,1.49,0.0,0.0,2004-03-06,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-07,Fried pork rinds
0.0,1.49,0.0,1.0,2004-03-08,Fried pork rinds
0.0,1.49,0.0,1.0,2004-03-09,Fried pork rinds
0.0,1.49,0.0,0.0,2004-03-10,Fried pork rinds
4.0,1.49,0.0,0.0,2004-03-11,Fried pork rinds
3.0,1.49,0.0,0.0,2004-03-12,Fried pork rinds
9.0,1.49,0.0,0.0,2004-03-13,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-14,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-15,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-16,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-17,Fried pork rinds
4.0,1.49,0.0,0.0,2004-03-18,Fried pork rinds
3.0,1.49,0.0,0.0,2004-03-19,Fried pork rinds
5.0,1.49,0.0,0.0,2004-03-20,Fried pork rinds
5.0,1.49,0.0,0.0,2004-03-21,Fried pork rinds
3.0,1.49,0.0,0.0,2004-03-22,Fried pork rinds
1.0,1.49,0.0,0.0,2004-03-23,Fried pork rinds
4.0,1.49,0.0,0.0,2004-03-24,Fried pork rinds
2.0,1.49,0.0,0.0,2004-03-25,Fried pork rinds
6.0,1.49,0.0,0.0,2004-03-26,Fried pork rinds
12.0,1.49,0.0,0.0,2004-03-27,Fried pork rinds
3.0,1.49,0.0,0.0,2004-03-28,Fried pork rinds
6.0,1.49,0.0,0.0,2004-03-29,Fried pork rinds
3.0,1.49,0.0,0.0,2004-03-30,Fried pork rinds
4.0,1.49,0.0,1.0,2004-03-31,Fried pork rinds
2.0,1.49,0.0,1.0,2004-04-01,Fried pork rinds
13.0,1.49,0.0,1.0,2004-04-02,Fried pork rinds
4.0,1.49,0.0,1.0,2004-04-03,Fried pork rinds
5.0,1.49,0.0,1.0,2004-04-04,Fried pork rinds
6.0,1.49,0.0,1.0,2004-04-05,Fried pork rinds
6.0,1.49,0.0,1.0,2004-04-06,Fried pork rinds
3.0,1.49,0.0,1.0,2004-04-07,Fried pork rinds
4.0,1.49,0.0,1.0,2004-04-08,Fried pork rinds
8.0,1.49,0.0,1.0,2004-04-09,Fried pork rinds
7.0,1.49,0.0,1.0,2004-04-10,Fried pork rinds
0.0,1.49,0.0,1.0,2004-04-11,Fried pork rinds
4.0,1.49,0.0,1.0,2004-04-12,Fried pork rinds
1.0,1.49,0.0,1.0,2004-04-13,Fried pork rinds
3.0,1.49,0.0,0.0,2004-04-14,Fried pork rinds
3.0,1.49,0.0,0.0,2004-04-15,Fried pork rinds
4.0,1.49,0.0,0.0,2004-04-16,Fried pork rinds
6.0,1.49,0.0,0.0,2004-04-17,Fried pork rinds
3.0,1.49,0.0,0.0,2004-04-18,Fried pork rinds
8.0,1.49,0.0,0.0,2004-04-19,Fried pork rinds
7.0,1.49,0.0,0.0,2004-04-20,Fried pork rinds
4.0,1.49,1.0,0.0,2004-04-21,Fried pork rinds
3.0,1.49,1.0,0.0,2004-04-22,Fried pork rinds
4.0,1.49,1.0,0.0,2004-04-23,Fried pork rinds
6.0,1.49,1.0,0.0,2004-04-24,Fried pork rinds
6.0,1.49,1.0,0.0,2004-04-25,Fried pork rinds
5.0,1.49,1.0,0.0,2004-04-26,Fried pork rinds
9.0,1.49,1.0,0.0,2004-04-27,Fried pork rinds
8.0,1.49,0.0,0.0,2004-04-28,Fried pork rinds
4.0,1.49,0.0,0.0,2004-04-29,Fried pork rinds
11.0,1.49,0.0,0.0,2004-04-30,Fried pork rinds
6.0,1.49,0.0,0.0,2004-05-01,Fried pork rinds
8.0,1.49,0.0,0.0,2004-05-02,Fried pork rinds
8.0,1.49,0.0,0.0,2004-05-03,Fried pork rinds
10.0,1.49,0.0,0.0,2004-05-04,Fried pork rinds
4.0,1.49,0.0,1.0,2004-05-05,Fried pork rinds
2.0,1.49,0.0,1.0,2004-05-06,Fried pork rinds
7.0,1.49,0.0,1.0,2004-05-07,Fried pork rinds
6.0,1.49,0.0,1.0,2004-05-08,Fried pork rinds
4.0,1.49,0.0,1.0,2004-05-09,Fried pork rinds
7.0,1.49,0.0,1.0,2004-05-10,Fried pork rinds
5.0,1.49,0.0,1.0,2004-05-11,Fried pork rinds
4.0,1.49,0.0,0.0,2004-05-12,Fried pork rinds
6.0,1.49,0.0,0.0,2004-05-13,Fried pork rinds
7.0,1.49,0.0,0.0,2004-05-14,Fried pork rinds
8.0,1.49,0.0,0.0,2004-05-15,Fried pork rinds
4.0,1.49,0.0,0.0,2004-05-16,Fried pork rinds
4.0,1.49,0.0,0.0,2004-05-17,Fried pork rinds
4.0,1.49,0.0,0.0,2004-05-18,Fried pork rinds
3.0,1.49,0.0,0.0,2004-05-19,Fried pork rinds
3.0,1.49,0.0,0.0,2004-05-20,Fried pork rinds
6.0,1.49,0.0,0.0,2004-05-21,Fried pork rinds
7.0,1.49,0.0,0.0,2004-05-22,Fried pork rinds
11.0,1.49,0.0,0.0,2004-05-23,Fried pork rinds
5.0,1.49,0.0,0.0,2004-05-24,Fried pork rinds
6.0,1.49,0.0,0.0,2004-05-25,Fried pork rinds
5.0,1.49,0.0,1.0,2004-05-26,Fried pork rinds
6.0,1.49,0.0,1.0,2004-05-27,Fried pork rinds
7.0,1.49,0.0,1.0,2004-05-28,Fried pork rinds
7.0,1.49,0.0,1.0,2004-05-29,Fried pork rinds
6.0,1.49,0.0,1.0,2004-05-30,Fried pork rinds
7.0,1.49,0.0,1.0,2004-05-31,Fried pork rinds
2.0,1.49,0.0,1.0,2004-06-01,Fried pork rinds
6.0,1.49,0.0,0.0,2004-06-02,Fried pork rinds
4.0,1.49,0.0,0.0,2004-06-03,Fried pork rinds
7.0,1.49,0.0,0.0,2004-06-04,Fried pork rinds
10.0,1.49,0.0,0.0,2004-06-05,Fried pork rinds
3.0,1.49,0.0,0.0,2004-06-06,Fried pork rinds
7.0,1.49,0.0,0.0,2004-06-07,Fried pork rinds
3.0,1.49,0.0,0.0,2004-06-08,Fried pork rinds
7.0,1.49,0.0,0.0,2004-06-09,Fried pork rinds
6.0,1.49,0.0,0.0,2004-06-10,Fried pork rinds
4.0,1.49,0.0,0.0,2004-06-11,Fried pork rinds
6.0,1.49,0.0,0.0,2004-06-12,Fried pork rinds
8.0,1.49,0.0,0.0,2004-06-13,Fried pork rinds
5.0,1.49,0.0,0.0,2004-06-14,Fried pork rinds
6.0,1.49,0.0,0.0,2004-06-15,Fried pork rinds
4.0,1.49,0.0,1.0,2004-06-16,Fried pork rinds
3.0,1.49,0.0,1.0,2004-06-17,Fried pork rinds
6.0,1.49,0.0,1.0,2004-06-18,Fried pork rinds
6.0,1.49,0.0,1.0,2004-06-19,Fried pork rinds
6.0,1.49,0.0,1.0,2004-06-20,Fried pork rinds
3.0,1.49,0.0,1.0,2004-06-21,Fried pork rinds
2.0,1.49,0.0,1.0,2004-06-22,Fried pork rinds
5.0,1.49,0.0,0.0,2004-06-23,Fried pork rinds
5.0,1.49,0.0,0.0,2004-06-24,Fried pork rinds
1.0,1.49,0.0,0.0,2004-06-25,Fried pork rinds
9.0,1.49,0.0,0.0,2004-06-26,Fried pork rinds
2.0,1.49,0.0,0.0,2004-06-27,Fried pork rinds
5.0,1.49,0.0,0.0,2004-06-28,Fried pork rinds
4.0,1.49,0.0,0.0,2004-06-29,Fried pork rinds
2.0,1.49,0.0,1.0,2004-06-30,Fried pork rinds
2.0,1.49,0.0,1.0,2004-07-01,Fried pork rinds
7.0,1.49,0.0,1.0,2004-07-02,Fried pork rinds
10.0,1.49,0.0,1.0,2004-07-03,Fried pork rinds
2.0,1.49,0.0,1.0,2004-07-04,Fried pork rinds
9.0,1.49,0.0,1.0,2004-07-05,Fried pork rinds
2.0,1.49,0.0,1.0,2004-07-06,Fried pork rinds
3.0,1.49,1.0,0.0,2004-07-07,Fried pork rinds
5.0,1.49,1.0,0.0,2004-07-08,Fried pork rinds
6.0,1.49,1.0,0.0,2004-07-09,Fried pork rinds
14.0,1.49,1.0,0.0,2004-07-10,Fried pork rinds
4.0,1.49,1.0,0.0,2004-07-11,Fried pork rinds
6.0,1.49,1.0,0.0,2004-07-12,Fried pork rinds
6.0,1.49,1.0,0.0,2004-07-13,Fried pork rinds
3.0,1.49,0.0,0.0,2004-07-14,Fried pork rinds
2.0,1.49,0.0,0.0,2004-07-15,Fried pork rinds
9.0,1.49,0.0,0.0,2004-07-16,Fried pork rinds
6.0,1.49,0.0,0.0,2004-07-17,Fried pork rinds
12.0,1.49,0.0,0.0,2004-07-18,Fried pork rinds
6.0,1.49,0.0,0.0,2004-07-19,Fried pork rinds
5.0,1.49,0.0,0.0,2004-07-20,Fried pork rinds
6.0,1.49,0.0,0.0,2004-07-21,Fried pork rinds
4.0,1.49,0.0,0.0,2004-07-22,Fried pork rinds
4.0,1.49,0.0,0.0,2004-07-23,Fried pork rinds
8.0,1.49,0.0,0.0,2004-07-24,Fried pork rinds
5.0,1.49,0.0,0.0,2004-07-25,Fried pork rinds
3.0,1.49,0.0,0.0,2004-07-26,Fried pork rinds
4.0,1.49,0.0,0.0,2004-07-27,Fried pork rinds
9.36,1.49,1.0,0.0,2004-07-28,Fried pork rinds
7.0,1.49,1.0,0.0,2004-07-29,Fried pork rinds
11.0,1.49,1.0,0.0,2004-07-30,Fried pork rinds
7.0,1.49,1.0,0.0,2004-07-31,Fried pork rinds
10.0,1.49,1.0,0.0,2004-08-01,Fried pork rinds
10.0,1.49,1.0,0.0,2004-08-02,Fried pork rinds
10.0,1.49,1.0,0.0,2004-08-03,Fried pork rinds
5.0,1.49,0.0,0.0,2004-08-04,Fried pork rinds
7.0,1.49,0.0,0.0,2004-08-05,Fried pork rinds
7.0,1.49,0.0,0.0,2004-08-06,Fried pork rinds
6.0,1.49,0.0,0.0,2004-08-07,Fried pork rinds
7.0,1.49,0.0,0.0,2004-08-08,Fried pork rinds
6.0,1.49,0.0,0.0,2004-08-09,Fried pork rinds
9.0,1.49,0.0,0.0,2004-08-10,Fried pork rinds
5.0,1.49,0.0,0.0,2004-08-11,Fried pork rinds
5.0,1.49,0.0,0.0,2004-08-12,Fried pork rinds
6.0,1.49,0.0,0.0,2004-08-13,Fried pork rinds
10.0,1.49,0.0,0.0,2004-08-14,Fried pork rinds
8.0,1.49,0.0,0.0,2004-08-15,Fried pork rinds
10.0,1.49,0.0,0.0,2004-08-16,Fried pork rinds
1.0,1.49,0.0,0.0,2004-08-17,Fried pork rinds
7.0,1.49,0.0,0.0,2004-08-18,Fried pork rinds
6.0,1.49,0.0,0.0,2004-08-19,Fried pork rinds
11.0,1.49,0.0,0.0,2004-08-20,Fried pork rinds
3.0,1.49,0.0,0.0,2004-08-21,Fried pork rinds
6.0,1.49,0.0,0.0,2004-08-22,Fried pork rinds
6.0,1.49,0.0,0.0,2004-08-23,Fried pork rinds
1.0,1.49,0.0,0.0,2004-08-24,Fried pork rinds
3.0,1.49,0.0,0.0,2004-08-25,Fried pork rinds
1.0,1.49,0.0,0.0,2004-08-26,Fried pork rinds
7.0,1.49,0.0,0.0,2004-08-27,Fried pork rinds
10.0,1.49,0.0,0.0,2004-08-28,Fried pork rinds
4.0,1.49,0.0,0.0,2004-08-29,Fried pork rinds
5.0,1.49,0.0,0.0,2004-08-30,Fried pork rinds
8.0,1.49,0.0,0.0,2004-08-31,Fried pork rinds
5.0,1.49,0.0,1.0,2004-09-01,Fried pork rinds
2.0,1.49,0.0,1.0,2004-09-02,Fried pork rinds
5.0,1.49,0.0,1.0,2004-09-03,Fried pork rinds
6.0,1.49,0.0,1.0,2004-09-04,Fried pork rinds
3.0,1.49,0.0,1.0,2004-09-05,Fried pork rinds
3.0,1.49,0.0,1.0,2004-09-06,Fried pork rinds
9.0,1.49,0.0,1.0,2004-09-07,Fried pork rinds
6.0,1.49,1.0,0.0,2004-09-08,Fried pork rinds
7.0,1.49,1.0,0.0,2004-09-09,Fried pork rinds
11.0,1.49,1.0,0.0,2004-09-10,Fried pork rinds
9.0,1.49,1.0,0.0,2004-09-11,Fried pork rinds
12.0,1.49,1.0,0.0,2004-09-12,Fried pork rinds
2.0,1.49,1.0,0.0,2004-09-13,Fried pork rinds
1.0,1.49,1.0,0.0,2004-09-14,Fried pork rinds
2.0,1.49,0.0,0.0,2004-09-15,Fried pork rinds
4.0,1.49,0.0,0.0,2004-09-16,Fried pork rinds
4.0,1.49,0.0,0.0,2004-09-17,Fried pork rinds
4.0,1.49,0.0,0.0,2004-09-18,Fried pork rinds
7.0,1.49,0.0,0.0,2004-09-19,Fried pork rinds
11.0,1.49,0.0,0.0,2004-09-20,Fried pork rinds
4.0,1.49,0.0,0.0,2004-09-21,Fried pork rinds
6.0,1.49,0.0,0.0,2004-09-22,Fried pork rinds
3.0,1.49,0.0,0.0,2004-09-23,Fried pork rinds
7.0,1.49,0.0,0.0,2004-09-24,Fried pork rinds
10.0,1.49,0.0,0.0,2004-09-25,Fried pork rinds
6.0,1.49,0.0,0.0,2004-09-26,Fried pork rinds
3.0,1.49,0.0,0.0,2004-09-27,Fried pork rinds
4.0,1.49,0.0,0.0,2004-09-28,Fried pork rinds
3.0,1.49,0.0,0.0,2004-09-29,Fried pork rinds
6.0,1.49,0.0,0.0,2004-09-30,Fried pork rinds
2.0,1.49,0.0,0.0,2004-10-01,Fried pork rinds
5.0,1.49,0.0,0.0,2004-10-02,Fried pork rinds
3.0,1.49,0.0,0.0,2004-10-03,Fried pork rinds
3.0,1.49,0.0,0.0,2004-10-04,Fried pork rinds
7.0,1.49,0.0,0.0,2004-10-05,Fried pork rinds
11.0,1.49,1.0,0.0,2004-10-06,Fried pork rinds
5.0,1.49,1.0,0.0,2004-10-07,Fried pork rinds
6.0,1.49,1.0,0.0,2004-10-08,Fried pork rinds
11.0,1.49,1.0,0.0,2004-10-09,Fried pork rinds
6.0,1.49,1.0,0.0,2004-10-10,Fried pork rinds
5.0,1.49,1.0,0.0,2004-10-11,Fried pork rinds
3.0,1.49,1.0,0.0,2004-10-12,Fried pork rinds
5.0,1.49,0.0,0.0,2004-10-13,Fried pork rinds
6.0,1.49,0.0,0.0,2004-10-14,Fried pork rinds
3.0,1.49,0.0,0.0,2004-10-15,Fried pork rinds
7.0,1.49,0.0,0.0,2004-10-16,Fried pork rinds
3.0,1.49,0.0,0.0,2004-10-17,Fried pork rinds
3.0,1.49,0.0,0.0,2004-10-18,Fried pork rinds
0.0,2.49,0.0,0.0,2002-01-01,Hot spicy cheese puffs
0.0,2.49,0.0,0.0,2002-01-02,Hot spicy cheese puffs
0.0,2.49,0.0,0.0,2002-01-03,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-01-04,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-01-05,Hot spicy cheese puffs
0.0,2.49,0.0,0.0,2002-01-06,Hot spicy cheese puffs
4.0,2.49,0.0,0.0,2002-01-07,Hot spicy cheese puffs
10.0,2.49,0.0,0.0,2002-01-08,Hot spicy cheese puffs
4.0,2.49,0.0,0.0,2002-01-09,Hot spicy cheese puffs
0.0,2.49,0.0,0.0,2002-01-10,Hot spicy cheese puffs
8.0,2.49,0.0,0.0,2002-01-11,Hot spicy cheese puffs
9.0,2.49,0.0,0.0,2002-01-12,Hot spicy cheese puffs
4.0,2.49,0.0,0.0,2002-01-13,Hot spicy cheese puffs
4.0,2.49,0.0,0.0,2002-01-14,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-01-15,Hot spicy cheese puffs
3.0,2.49,0.0,0.0,2002-01-16,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-01-17,Hot spicy cheese puffs
1.0,2.49,0.0,0.0,2002-01-18,Hot spicy cheese puffs
19.0,2.49,0.0,0.0,2002-01-19,Hot spicy cheese puffs
2.0,2.49,0.0,0.0,2002-01-20,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-01-21,Hot spicy cheese puffs
6.0,2.49,0.0,0.0,2002-01-22,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-01-23,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-01-24,Hot spicy cheese puffs
10.0,2.49,0.0,0.0,2002-01-25,Hot spicy cheese puffs
8.0,2.49,0.0,0.0,2002-01-26,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-01-27,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-01-28,Hot spicy cheese puffs
8.0,2.49,0.0,0.0,2002-01-29,Hot spicy cheese puffs
5.0,2.49,0.0,1.0,2002-01-30,Hot spicy cheese puffs
7.0,2.49,0.0,1.0,2002-01-31,Hot spicy cheese puffs
11.0,2.49,0.0,1.0,2002-02-01,Hot spicy cheese puffs
8.0,2.49,0.0,1.0,2002-02-02,Hot spicy cheese puffs
6.0,2.49,0.0,1.0,2002-02-03,Hot spicy cheese puffs
8.0,2.49,0.0,1.0,2002-02-04,Hot spicy cheese puffs
4.0,2.49,0.0,1.0,2002-02-05,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-02-06,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-02-07,Hot spicy cheese puffs
3.0,2.49,0.0,0.0,2002-02-08,Hot spicy cheese puffs
10.0,2.49,0.0,0.0,2002-02-09,Hot spicy cheese puffs
8.0,2.49,0.0,0.0,2002-02-10,Hot spicy cheese puffs
10.0,2.49,0.0,0.0,2002-02-11,Hot spicy cheese puffs
8.0,2.49,0.0,0.0,2002-02-12,Hot spicy cheese puffs
4.0,2.49,0.0,1.0,2002-02-13,Hot spicy cheese puffs
9.0,2.49,0.0,1.0,2002-02-14,Hot spicy cheese puffs
1.0,2.49,0.0,1.0,2002-02-15,Hot spicy cheese puffs
11.0,2.49,0.0,1.0,2002-02-16,Hot spicy cheese puffs
0.0,2.49,0.0,1.0,2002-02-17,Hot spicy cheese puffs
7.0,2.49,0.0,1.0,2002-02-18,Hot spicy cheese puffs
5.0,2.49,0.0,1.0,2002-02-19,Hot spicy cheese puffs
3.0,1.99,0.0,0.0,2002-02-20,Hot spicy cheese puffs
6.0,1.99,0.0,0.0,2002-02-21,Hot spicy cheese puffs
10.0,1.99,0.0,0.0,2002-02-22,Hot spicy cheese puffs
14.0,1.99,0.0,0.0,2002-02-23,Hot spicy cheese puffs
4.0,1.99,0.0,0.0,2002-02-24,Hot spicy cheese puffs
2.0,1.99,0.0,0.0,2002-02-25,Hot spicy cheese puffs
7.0,1.99,0.0,0.0,2002-02-26,Hot spicy cheese puffs
4.83,2.49,0.0,0.0,2002-02-27,Hot spicy cheese puffs
2.0,2.49,0.0,0.0,2002-02-28,Hot spicy cheese puffs
10.0,2.49,0.0,0.0,2002-03-01,Hot spicy cheese puffs
6.0,2.49,0.0,0.0,2002-03-02,Hot spicy cheese puffs
8.0,2.49,0.0,0.0,2002-03-03,Hot spicy cheese puffs
3.0,2.49,0.0,0.0,2002-03-04,Hot spicy cheese puffs
0.0,2.49,0.0,0.0,2002-03-05,Hot spicy cheese puffs
3.0,2.49,0.0,0.0,2002-03-06,Hot spicy cheese puffs
1.0,2.49,0.0,0.0,2002-03-07,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-03-08,Hot spicy cheese puffs
11.0,2.49,0.0,0.0,2002-03-09,Hot spicy cheese puffs
4.0,2.49,0.0,0.0,2002-03-10,Hot spicy cheese puffs
1.0,2.49,0.0,0.0,2002-03-11,Hot spicy cheese puffs
3.0,2.49,0.0,0.0,2002-03-12,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-03-13,Hot spicy cheese puffs
4.0,2.49,0.0,0.0,2002-03-14,Hot spicy cheese puffs
6.0,2.49,0.0,0.0,2002-03-15,Hot spicy cheese puffs
7.0,2.49,0.0,0.0,2002-03-16,Hot spicy cheese puffs
6.0,2.49,0.0,0.0,2002-03-17,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-03-18,Hot spicy cheese puffs
5.0,2.49,0.0,0.0,2002-03-19,Hot spicy cheese puffs
7.0,2.49,0.0,1.0,2002-03-20,Hot spicy cheese puffs
4.0,2.49,0.0,1.0,2002-03-21,Hot spicy cheese puffs
3.0,2.49,0.0,1.0,2002-03-22,Hot spicy cheese puffs
5.0,2.49,0.0,1.0,2002-03-23,Hot spicy cheese puffs
8.0,2.49,0.0,1.0,2002-03-24,Hot spicy cheese puffs
6.0,2.49,0.0,1.0,2002-03-25,Hot spicy cheese puffs
2.0,2.49,0.0,1.0,2002-03-26,Hot spicy cheese puffs
8.0,2.49,0.0,1.0,2002-03-27,Hot spicy cheese puffs
5.0,2.49,0.0,1.0,2002-03-28,Hot spicy cheese puffs
14.0,2.49,0.0,1.0,2002-03-29,Hot spicy cheese puffs
9.0,2.49,0.0,1.0,2002-03-30,Hot spicy cheese puffs
0.0,2.49,0.0,1.0,2002-03-31,Hot spicy cheese puffs
0.0,2.49,0.0,1.0,2002-04-01,Hot spicy cheese puffs
